"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US48077","Clay County, Texas","10367","null","*****","*****","10143","null","76","null","224","null","76","null",
"0500000US48079","Cochran County, Texas","2955","null","*****","*****","2601","null","77","null","354","null","77","null",
"0500000US48081","Coke County, Texas","3228","null","*****","*****","3115","null","73","null","113","null","73","null",
"0500000US48083","Coleman County, Texas","8476","null","*****","*****","8320","null","93","null","156","null","93","null",
"0500000US48085","Collin County, Texas","886633","null","*****","*****","718192","null","2634","null","168441","null","2634","null",
"0500000US48087","Collingsworth County, Texas","3032","null","*****","*****","2634","null","138","null","398","null","138","null",
"0500000US48089","Colorado County, Texas","20792","null","*****","*****","18902","null","347","null","1890","null","347","null",
"0500000US48091","Comal County, Texas","124234","null","*****","*****","116240","null","941","null","7994","null","941","null",
"0500000US48093","Comanche County, Texas","13506","null","*****","*****","12564","null","215","null","942","null","215","null",
"0500000US48095","Concho County, Texas","4142","null","*****","*****","2768","null","240","null","1374","null","240","null",
"0500000US48097","Cooke County, Texas","38878","null","*****","*****","35605","null","429","null","3273","null","429","null",
"0500000US48099","Coryell County, Texas","75710","null","*****","*****","70906","null","438","null","4804","null","438","null",
"0500000US48101","Cottle County, Texas","1560","null","116","null","1488","null","128","null","72","null","49","null",
"0500000US48103","Crane County, Texas","4823","null","*****","*****","3969","null","148","null","854","null","148","null",
"0500000US48105","Crockett County, Texas","3836","null","201","null","3516","null","208","null","320","null","153","null",
"0500000US48107","Crosby County, Texas","5987","null","*****","*****","5800","null","49","null","187","null","49","null",
"0500000US48109","Culberson County, Texas","2259","null","*****","*****","1942","null","83","null","317","null","83","null",
"0500000US48111","Dallam County, Texas","7052","null","*****","*****","5929","null","236","null","1123","null","236","null",
"0500000US48113","Dallas County, Texas","2513054","null","*****","*****","1918796","null","6418","null","594258","null","6418","null",
"0500000US48115","Dawson County, Texas","13317","null","*****","*****","12313","null","200","null","1004","null","200","null",
"0500000US48117","Deaf Smith County, Texas","19039","null","*****","*****","15871","null","415","null","3168","null","415","null",
"0500000US48119","Delta County, Texas","5226","null","*****","*****","5139","null","42","null","87","null","42","null",
"0500000US48121","Denton County, Texas","754650","null","*****","*****","645830","null","2001","null","108820","null","2001","null",
"0500000US48123","DeWitt County, Texas","20660","null","*****","*****","19956","null","223","null","704","null","223","null",
"0500000US48125","Dickens County, Texas","2237","null","*****","*****","2134","null","49","null","103","null","49","null",
"0500000US48127","Dimmit County, Texas","10842","null","*****","*****","10242","null","221","null","600","null","221","null",
"0500000US48129","Donley County, Texas","3506","null","*****","*****","3430","null","38","null","76","null","38","null",
"0500000US48131","Duval County, Texas","11510","null","*****","*****","10999","null","219","null","511","null","219","null",
"0500000US48133","Eastland County, Texas","18252","null","*****","*****","17564","null","198","null","688","null","198","null",
"0500000US48135","Ector County, Texas","153177","null","*****","*****","132522","null","1376","null","20655","null","1376","null",
"0500000US48137","Edwards County, Texas","2028","null","128","null","1817","null","160","null","211","null","105","null",
"0500000US48139","Ellis County, Texas","160225","null","*****","*****","146656","null","992","null","13569","null","992","null",
"0500000US48141","El Paso County, Texas","833592","null","*****","*****","622168","null","3442","null","211424","null","3442","null",
"0500000US48143","Erath County, Texas","40641","null","*****","*****","37458","null","314","null","3183","null","314","null",
"0500000US48145","Falls County, Texas","17265","null","*****","*****","16279","null","206","null","986","null","206","null",
"0500000US48147","Fannin County, Texas","33757","null","*****","*****","31786","null","247","null","1971","null","247","null",
"0500000US48149","Fayette County, Texas","24909","null","*****","*****","23207","null","263","null","1702","null","263","null",
"0500000US48151","Fisher County, Texas","3847","null","*****","*****","3666","null","113","null","181","null","113","null",
"0500000US48153","Floyd County, Texas","6088","null","*****","*****","5630","null","137","null","458","null","137","null",
"0500000US48155","Foard County, Texas","1320","null","145","null","1276","null","139","null","44","null","26","null",
"0500000US48157","Fort Bend County, Texas","683756","null","*****","*****","498712","null","3527","null","185044","null","3527","null",
"0500000US48159","Franklin County, Texas","10571","null","*****","*****","9836","null","124","null","735","null","124","null",
"0500000US48161","Freestone County, Texas","19585","null","*****","*****","18229","null","210","null","1356","null","210","null",
"0500000US48163","Frio County, Texas","18542","null","*****","*****","16230","null","426","null","2312","null","426","null",
"0500000US48165","Gaines County, Texas","19485","null","*****","*****","14787","null","518","null","4698","null","518","null",
"0500000US48167","Galveston County, Texas","314485","null","*****","*****","284075","null","1487","null","30410","null","1487","null",
"0500000US48169","Garza County, Texas","6614","null","195","null","4192","null","316","null","2422","null","321","null",
"0500000US48171","Gillespie County, Texas","25732","null","*****","*****","23217","null","479","null","2515","null","479","null",
"0500000US48173","Glasscock County, Texas","1253","null","104","null","1008","null","106","null","245","null","87","null",
"0500000US48175","Goliad County, Texas","7463","null","*****","*****","7306","null","65","null","157","null","65","null",
"0500000US48177","Gonzales County, Texas","20370","null","*****","*****","17507","null","507","null","2863","null","507","null",
"0500000US48179","Gray County, Texas","23028","null","*****","*****","20741","null","305","null","2287","null","305","null",
"0500000US48181","Grayson County, Texas","124231","null","*****","*****","116626","null","518","null","7605","null","518","null",
"0500000US48183","Gregg County, Texas","123283","null","*****","*****","112254","null","712","null","11029","null","712","null",
"0500000US48185","Grimes County, Texas","27140","null","*****","*****","24697","null","425","null","2443","null","425","null",
"0500000US48187","Guadalupe County, Texas","147313","null","*****","*****","135996","null","815","null","11317","null","815","null",
"0500000US48189","Hale County, Texas","35007","null","*****","*****","31556","null","510","null","3451","null","510","null",
"0500000US48191","Hall County, Texas","3162","null","*****","*****","2829","null","95","null","333","null","95","null",
"0500000US48193","Hamilton County, Texas","8232","null","*****","*****","7951","null","121","null","281","null","121","null",
"0500000US48195","Hansford County, Texas","5552","null","*****","*****","4385","null","186","null","1167","null","186","null",
"0500000US48197","Hardeman County, Texas","3952","null","*****","*****","3663","null","101","null","289","null","101","null",
"0500000US48199","Hardin County, Texas","55624","null","*****","*****","54616","null","269","null","1008","null","269","null",
"0500000US48201","Harris County, Texas","4434257","null","*****","*****","3296240","null","7759","null","1138017","null","7759","null",
"0500000US48203","Harrison County, Texas","66431","null","*****","*****","62257","null","413","null","4174","null","413","null",
"0500000US48205","Hartley County, Texas","5966","null","*****","*****","5410","null","136","null","556","null","136","null",
"0500000US48207","Haskell County, Texas","5812","null","*****","*****","4770","null","335","null","1042","null","335","null",
"0500000US48209","Hays County, Texas","185686","null","*****","*****","170952","null","1236","null","14734","null","1236","null",
"0500000US48211","Hemphill County, Texas","4151","null","*****","*****","3577","null","126","null","574","null","126","null",
"0500000US48213","Henderson County, Texas","79213","null","*****","*****","74749","null","460","null","4464","null","460","null",
"0500000US48215","Hidalgo County, Texas","828334","null","*****","*****","597368","null","4098","null","230966","null","4098","null",
"0500000US48217","Hill County, Texas","34901","null","*****","*****","32312","null","237","null","2589","null","237","null",
"0500000US48219","Hockley County, Texas","23377","null","*****","*****","21637","null","337","null","1740","null","337","null",
"0500000US48221","Hood County, Texas","54217","null","*****","*****","52468","null","595","null","1749","null","595","null",
"0500000US48223","Hopkins County, Texas","35844","null","*****","*****","32831","null","253","null","3013","null","253","null",
"0500000US48225","Houston County, Texas","22802","null","*****","*****","21909","null","198","null","893","null","198","null",
"0500000US48227","Howard County, Texas","36423","null","*****","*****","33135","null","346","null","3288","null","346","null",
"0500000US48229","Hudspeth County, Texas","3481","null","*****","*****","2191","null","304","null","1290","null","304","null",
"0500000US48231","Hunt County, Texas","89068","null","*****","*****","83550","null","467","null","5518","null","467","null",
"0500000US48233","Hutchinson County, Texas","21782","null","*****","*****","20668","null","303","null","1114","null","303","null",
"0500000US48235","Irion County, Texas","1631","null","135","null","1559","null","135","null","72","null","33","null",
"0500000US48237","Jack County, Texas","8866","null","*****","*****","8374","null","102","null","492","null","102","null",
"0500000US48239","Jackson County, Texas","14678","null","*****","*****","13587","null","265","null","1091","null","265","null",
"0500000US48241","Jasper County, Texas","35640","null","*****","*****","34662","null","209","null","978","null","209","null",
"0500000US48243","Jeff Davis County, Texas","2221","null","*****","*****","1783","null","183","null","438","null","183","null",
"0500000US48245","Jefferson County, Texas","252993","null","*****","*****","223493","null","1279","null","29500","null","1279","null",
"0500000US48247","Jim Hogg County, Texas","5218","null","*****","*****","4952","null","168","null","266","null","168","null",
"0500000US48249","Jim Wells County, Texas","41486","null","*****","*****","38971","null","537","null","2515","null","537","null",
"0500000US48251","Johnson County, Texas","157544","null","*****","*****","147873","null","962","null","9671","null","962","null",
"0500000US48253","Jones County, Texas","19944","null","*****","*****","19275","null","144","null","669","null","144","null",
"0500000US48255","Karnes County, Texas","14984","null","*****","*****","14096","null","409","null","888","null","409","null",
"0500000US48257","Kaufman County, Texas","111830","null","*****","*****","103170","null","626","null","8660","null","626","null",
"0500000US48259","Kendall County, Texas","39010","null","*****","*****","36668","null","484","null","2342","null","484","null",
"0500000US48261","Kenedy County, Texas","558","null","225","null","418","null","175","null","140","null","129","null",
"0500000US48263","Kent County, Texas","667","null","116","null","656","null","118","null","11","null","11","null",
"0500000US48265","Kerr County, Texas","50505","null","*****","*****","46869","null","515","null","3636","null","515","null",
"0500000US48267","Kimble County, Texas","4453","null","*****","*****","4201","null","95","null","252","null","95","null",
"0500000US48269","King County, Texas","274","null","66","null","230","null","52","null","44","null","36","null",
"0500000US48271","Kinney County, Texas","3578","null","*****","*****","2824","null","187","null","754","null","187","null",
"0500000US48273","Kleberg County, Texas","31877","null","*****","*****","29632","null","527","null","2245","null","527","null",
"0500000US48275","Knox County, Texas","3807","null","*****","*****","3506","null","68","null","301","null","68","null",
"0500000US48277","Lamar County, Texas","49626","null","*****","*****","47396","null","329","null","2230","null","329","null",
"0500000US48279","Lamb County, Texas","13561","null","*****","*****","12213","null","227","null","1348","null","227","null",
"0500000US48281","Lampasas County, Texas","20357","null","*****","*****","19284","null","251","null","1073","null","251","null",
"0500000US48283","La Salle County, Texas","7319","null","225","null","6673","null","286","null","646","null","228","null",
"0500000US48285","Lavaca County, Texas","19654","null","*****","*****","18577","null","182","null","1077","null","182","null",
"0500000US48287","Lee County, Texas","16754","null","*****","*****","15537","null","265","null","1217","null","265","null",
"0500000US48289","Leon County, Texas","16923","null","*****","*****","15748","null","187","null","1175","null","186","null",
"0500000US48291","Liberty County, Texas","78598","null","*****","*****","72603","null","501","null","5995","null","501","null",
"0500000US48293","Limestone County, Texas","23469","null","*****","*****","21171","null","285","null","2298","null","285","null",
"0500000US48295","Lipscomb County, Texas","3507","null","*****","*****","3100","null","92","null","407","null","92","null",
"0500000US48297","Live Oak County, Texas","11976","null","*****","*****","11044","null","281","null","932","null","281","null",
"0500000US48299","Llano County, Texas","19624","null","*****","*****","18989","null","227","null","635","null","227","null",
"0500000US48301","Loving County, Texas","76","null","31","null","67","null","30","null","9","null","10","null",
"0500000US48303","Lubbock County, Texas","294682","null","*****","*****","278083","null","1198","null","16599","null","1198","null",
"0500000US48305","Lynn County, Texas","5723","null","*****","*****","5342","null","122","null","381","null","122","null",
"0500000US48307","McCulloch County, Texas","8242","null","*****","*****","7843","null","160","null","399","null","160","null",
"0500000US48309","McLennan County, Texas","243394","null","*****","*****","222780","null","1114","null","20614","null","1114","null",
"0500000US48311","McMullen County, Texas","671","null","128","null","626","null","149","null","45","null","54","null",
"0500000US48313","Madison County, Texas","13843","null","*****","*****","12687","null","288","null","1156","null","288","null",
"0500000US48315","Marion County, Texas","10191","null","*****","*****","10102","null","49","null","89","null","49","null",
"0500000US48317","Martin County, Texas","5451","null","*****","*****","5007","null","169","null","444","null","169","null",
"0500000US48319","Mason County, Texas","4064","null","*****","*****","3695","null","128","null","369","null","128","null",
"0500000US48321","Matagorda County, Texas","36719","null","*****","*****","32954","null","461","null","3765","null","461","null",
"0500000US48323","Maverick County, Texas","56830","null","*****","*****","38036","null","1108","null","18794","null","1108","null",
"0500000US48325","Medina County, Texas","47920","null","*****","*****","45466","null","417","null","2454","null","417","null",
"0500000US48327","Menard County, Texas","2163","null","*****","*****","2070","null","67","null","93","null","67","null",
"0500000US48329","Midland County, Texas","155817","null","*****","*****","138486","null","1226","null","17331","null","1226","null",
"0500000US48331","Milam County, Texas","24372","null","*****","*****","23066","null","287","null","1306","null","287","null",
"0500000US48333","Mills County, Texas","4871","null","*****","*****","4524","null","131","null","347","null","131","null",
"0500000US48335","Mitchell County, Texas","8995","null","*****","*****","8361","null","193","null","634","null","193","null",
"0500000US48337","Montague County, Texas","19384","null","*****","*****","18384","null","244","null","1000","null","244","null",
"0500000US48339","Montgomery County, Texas","518849","null","*****","*****","451816","null","2881","null","67033","null","2881","null",
"0500000US48341","Moore County, Texas","22186","null","*****","*****","16078","null","422","null","6108","null","422","null",
"0500000US48343","Morris County, Texas","12653","null","*****","*****","12210","null","119","null","443","null","119","null",
"0500000US48345","Motley County, Texas","1022","null","114","null","1007","null","110","null","15","null","21","null",
"0500000US48347","Nacogdoches County, Texas","65556","null","*****","*****","59470","null","441","null","6086","null","441","null",
"0500000US48349","Navarro County, Texas","48177","null","*****","*****","42746","null","385","null","5431","null","385","null",
"0500000US48351","Newton County, Texas","14138","null","*****","*****","13991","null","105","null","147","null","105","null",
"0500000US48353","Nolan County, Texas","15017","null","*****","*****","14469","null","155","null","548","null","155","null",
"0500000US48355","Nueces County, Texas","355667","null","*****","*****","326489","null","1606","null","29178","null","1606","null",
"0500000US48357","Ochiltree County, Texas","10577","null","*****","*****","8394","null","270","null","2183","null","270","null",
"0500000US48359","Oldham County, Texas","2069","null","*****","*****","2020","null","32","null","49","null","32","null",
"0500000US48361","Orange County, Texas","83751","null","*****","*****","81670","null","311","null","2081","null","311","null",
"0500000US48363","Palo Pinto County, Texas","27922","null","*****","*****","26073","null","279","null","1849","null","279","null",
"0500000US48365","Panola County, Texas","23771","null","*****","*****","22779","null","166","null","992","null","166","null",
"0500000US48367","Parker County, Texas","123601","null","*****","*****","118062","null","634","null","5539","null","634","null",
"0500000US48369","Parmer County, Texas","9921","null","*****","*****","7905","null","247","null","2016","null","247","null",
"0500000US48371","Pecos County, Texas","15826","null","*****","*****","13610","null","363","null","2216","null","363","null",
"0500000US48373","Polk County, Texas","46583","null","*****","*****","43537","null","498","null","3046","null","498","null",
"0500000US48375","Potter County, Texas","121883","null","*****","*****","103597","null","766","null","18286","null","766","null",
"0500000US48377","Presidio County, Texas","7144","null","*****","*****","4523","null","300","null","2621","null","300","null",
"0500000US48379","Rains County, Texas","11087","null","*****","*****","10649","null","107","null","438","null","107","null",
"0500000US48381","Randall County, Texas","128603","null","*****","*****","122480","null","669","null","6123","null","669","null",
"0500000US48383","Reagan County, Texas","3625","null","*****","*****","2762","null","164","null","863","null","164","null",
"0500000US48385","Real County, Texas","3348","null","*****","*****","3209","null","107","null","139","null","107","null",
"0500000US48387","Red River County, Texas","12455","null","*****","*****","12167","null","67","null","288","null","67","null",
"0500000US48389","Reeves County, Texas","14438","null","*****","*****","10893","null","399","null","3545","null","399","null",
"0500000US48391","Refugio County, Texas","7315","null","*****","*****","7115","null","97","null","200","null","97","null",
"0500000US48393","Roberts County, Texas","939","null","102","null","926","null","104","null","13","null","13","null",
"0500000US48395","Robertson County, Texas","16537","null","*****","*****","15525","null","249","null","1012","null","249","null",
"0500000US48397","Rockwall County, Texas","88010","null","*****","*****","80620","null","654","null","7390","null","654","null",
"0500000US48399","Runnels County, Texas","10411","null","*****","*****","10031","null","92","null","380","null","92","null",
"0500000US48401","Rusk County, Texas","53197","null","*****","*****","49459","null","297","null","3738","null","297","null",
"0500000US48403","Sabine County, Texas","10367","null","*****","*****","10289","null","61","null","78","null","61","null",
"0500000US48405","San Augustine County, Texas","8556","null","*****","*****","8357","null","106","null","199","null","106","null",
"0500000US48407","San Jacinto County, Texas","27172","null","*****","*****","25788","null","219","null","1384","null","219","null",
"0500000US48409","San Patricio County, Texas","66706","null","*****","*****","62830","null","597","null","3876","null","597","null",
"0500000US48411","San Saba County, Texas","5881","null","*****","*****","5203","null","144","null","678","null","144","null",
"0500000US48413","Schleicher County, Texas","3171","null","*****","*****","2723","null","147","null","448","null","147","null",
"0500000US48415","Scurry County, Texas","17314","null","*****","*****","16599","null","210","null","715","null","210","null",
"0500000US48417","Shackelford County, Texas","3323","null","*****","*****","3215","null","57","null","108","null","57","null",
"0500000US48419","Shelby County, Texas","25705","null","*****","*****","23168","null","247","null","2537","null","247","null",
"0500000US48421","Sherman County, Texas","3069","null","*****","*****","2586","null","94","null","483","null","94","null",
"0500000US48423","Smith County, Texas","219745","null","*****","*****","202222","null","1202","null","17523","null","1202","null",
"0500000US48425","Somervell County, Texas","8673","null","*****","*****","8124","null","183","null","549","null","183","null",
"0500000US48427","Starr County, Texas","63008","null","*****","*****","42634","null","886","null","20374","null","886","null",
"0500000US48429","Stephens County, Texas","9787","null","*****","*****","9100","null","208","null","687","null","208","null",
"0500000US48431","Sterling County, Texas","1233","null","145","null","1096","null","156","null","137","null","64","null",
"0500000US48433","Stonewall County, Texas","1233","null","195","null","1194","null","190","null","39","null","39","null",
"0500000US48435","Sutton County, Texas","3936","null","*****","*****","3550","null","129","null","386","null","129","null",
"0500000US48437","Swisher County, Texas","7639","null","*****","*****","7217","null","134","null","422","null","134","null",
"0500000US48439","Tarrant County, Texas","1947529","null","*****","*****","1637805","null","4249","null","309724","null","4249","null",
"0500000US48441","Taylor County, Texas","135234","null","*****","*****","127806","null","746","null","7428","null","746","null",
"0500000US48443","Terrell County, Texas","778","null","201","null","706","null","195","null","72","null","49","null",
"0500000US48445","Terry County, Texas","12724","null","*****","*****","11430","null","334","null","1294","null","334","null",
"0500000US48447","Throckmorton County, Texas","1520","null","135","null","1488","null","134","null","32","null","20","null",
"0500000US48449","Titus County, Texas","32592","null","*****","*****","26408","null","353","null","6184","null","353","null",
"0500000US48451","Tom Green County, Texas","116264","null","*****","*****","108596","null","674","null","7668","null","674","null",
"0500000US48453","Travis County, Texas","1148176","null","*****","*****","947028","null","3466","null","201148","null","3466","null",
"0500000US48455","Trinity County, Texas","14360","null","*****","*****","13722","null","179","null","638","null","179","null",
"0500000US48457","Tyler County, Texas","21371","null","*****","*****","20892","null","136","null","479","null","136","null",
"0500000US48459","Upshur County, Texas","40295","null","*****","*****","39066","null","234","null","1229","null","234","null",
"0500000US48461","Upton County, Texas","3475","null","*****","*****","3031","null","99","null","444","null","99","null",
"0500000US48463","Uvalde County, Texas","27055","null","*****","*****","23739","null","632","null","3316","null","632","null",
"0500000US48465","Val Verde County, Texas","48862","null","*****","*****","38176","null","665","null","10686","null","665","null",
"0500000US48467","Van Zandt County, Texas","53070","null","*****","*****","50185","null","537","null","2885","null","537","null",
"0500000US48469","Victoria County, Texas","90989","null","*****","*****","85222","null","696","null","5767","null","696","null",
"0500000US48471","Walker County, Texas","69926","null","*****","*****","64360","null","631","null","5566","null","631","null",
"0500000US48473","Waller County, Texas","47049","null","*****","*****","40286","null","631","null","6763","null","631","null",
"0500000US48475","Ward County, Texas","11396","null","*****","*****","10444","null","238","null","952","null","238","null",
"0500000US48477","Washington County, Texas","34544","null","*****","*****","31591","null","406","null","2953","null","406","null",
"0500000US48479","Webb County, Texas","266006","null","*****","*****","195544","null","2144","null","70462","null","2144","null",
"0500000US48481","Wharton County, Texas","41377","null","*****","*****","37706","null","459","null","3671","null","459","null",
"0500000US48483","Wheeler County, Texas","5642","null","*****","*****","5105","null","93","null","537","null","93","null",
"0500000US48485","Wichita County, Texas","132148","null","*****","*****","123108","null","771","null","9040","null","771","null",
"0500000US48487","Wilbarger County, Texas","13061","null","*****","*****","12538","null","192","null","523","null","192","null",
"0500000US48489","Willacy County, Texas","21944","null","*****","*****","18186","null","470","null","3758","null","470","null",
"0500000US48491","Williamson County, Texas","490619","null","*****","*****","434130","null","2210","null","56489","null","2210","null",
"0500000US48493","Wilson County, Texas","46444","null","*****","*****","44361","null","406","null","2083","null","406","null",
"0500000US48495","Winkler County, Texas","7723","null","*****","*****","6664","null","161","null","1059","null","161","null",
"0500000US48497","Wise County, Texas","62089","null","*****","*****","57377","null","473","null","4712","null","473","null",
"0500000US48499","Wood County, Texas","43198","null","*****","*****","41715","null","241","null","1483","null","241","null",
"0500000US48501","Yoakum County, Texas","8316","null","*****","*****","6184","null","425","null","2132","null","425","null",
"0500000US48503","Young County, Texas","18275","null","*****","*****","17290","null","206","null","985","null","206","null",
"0500000US48505","Zapata County, Texas","14335","null","*****","*****","10152","null","572","null","4183","null","572","null",
"0500000US48507","Zavala County, Texas","12107","null","*****","*****","10994","null","215","null","1113","null","215","null",
"0500000US49001","Beaver County, Utah","6437","null","*****","*****","6116","null","88","null","321","null","88","null",
"0500000US49003","Box Elder County, Utah","51528","null","*****","*****","50076","null","231","null","1452","null","231","null",
"0500000US49005","Cache County, Utah","118824","null","*****","*****","110372","null","553","null","8452","null","553","null",
"0500000US49007","Carbon County, Utah","20733","null","*****","*****","20117","null","164","null","616","null","164","null",
"0500000US49009","Daggett County, Utah","751","null","148","null","731","null","141","null","20","null","18","null",
"0500000US49011","Davis County, Utah","329292","null","*****","*****","313843","null","948","null","15449","null","948","null",
"0500000US49013","Duchesne County, Utah","20078","null","*****","*****","19452","null","80","null","626","null","80","null",
"0500000US49015","Emery County, Utah","10570","null","*****","*****","10400","null","65","null","170","null","65","null",
"0500000US49017","Garfield County, Utah","5020","null","*****","*****","4858","null","81","null","162","null","81","null",
"0500000US49019","Grand County, Utah","9428","null","*****","*****","8968","null","163","null","460","null","163","null",
"0500000US49021","Iron County, Utah","47751","null","*****","*****","45651","null","560","null","2100","null","560","null",
"0500000US49023","Juab County, Utah","10507","null","*****","*****","10356","null","49","null","151","null","49","null",
"0500000US49025","Kane County, Utah","7216","null","*****","*****","6994","null","104","null","222","null","104","null",
"0500000US49027","Millard County, Utah","12604","null","*****","*****","11668","null","103","null","936","null","103","null",
"0500000US49029","Morgan County, Utah","10645","null","*****","*****","10335","null","115","null","310","null","115","null",
"0500000US49031","Piute County, Utah","1859","null","148","null","1840","null","146","null","19","null","29","null",
"0500000US49033","Rich County, Utah","2284","null","*****","*****","2252","null","38","null","32","null","38","null",
"0500000US49035","Salt Lake County, Utah","1092518","null","*****","*****","956916","null","2922","null","135602","null","2922","null",
"0500000US49037","San Juan County, Utah","15540","null","*****","*****","15281","null","105","null","259","null","105","null",
"0500000US49039","Sanpete County, Utah","28551","null","*****","*****","27382","null","164","null","1169","null","164","null",
"0500000US49041","Sevier County, Utah","20913","null","*****","*****","20497","null","109","null","416","null","109","null",
"0500000US49043","Summit County, Utah","39009","null","*****","*****","35170","null","295","null","3839","null","295","null",
"0500000US49045","Tooele County, Utah","61986","null","*****","*****","59445","null","435","null","2541","null","435","null",
"0500000US49047","Uintah County, Utah","36308","null","*****","*****","35215","null","274","null","1093","null","274","null",
"0500000US49049","Utah County, Utah","564177","null","*****","*****","524782","null","1056","null","39395","null","1056","null",
"0500000US49051","Wasatch County, Utah","27895","null","*****","*****","25170","null","421","null","2725","null","421","null",
"0500000US49053","Washington County, Utah","151959","null","*****","*****","143252","null","622","null","8707","null","622","null",
"0500000US49055","Wayne County, Utah","2716","null","*****","*****","2632","null","46","null","84","null","46","null",
"0500000US49057","Weber County, Utah","241328","null","*****","*****","223872","null","997","null","17456","null","997","null",
"0500000US50001","Addison County, Vermont","36926","null","*****","*****","35306","null","177","null","1620","null","177","null",
"0500000US50003","Bennington County, Vermont","36503","null","*****","*****","35545","null","184","null","958","null","184","null",
"0500000US50005","Caledonia County, Vermont","30859","null","*****","*****","30298","null","123","null","561","null","123","null",
"0500000US50007","Chittenden County, Vermont","160510","null","*****","*****","147352","null","797","null","13158","null","797","null",
"0500000US50009","Essex County, Vermont","6173","null","*****","*****","5949","null","43","null","224","null","43","null",
"0500000US50011","Franklin County, Vermont","48625","null","*****","*****","47263","null","211","null","1362","null","211","null",
"0500000US50013","Grand Isle County, Vermont","6945","null","*****","*****","6663","null","48","null","282","null","48","null",
"0500000US50015","Lamoille County, Vermont","25136","null","*****","*****","24310","null","145","null","826","null","145","null",
"0500000US50017","Orange County, Vermont","28897","null","*****","*****","28336","null","95","null","561","null","95","null",
"0500000US50019","Orleans County, Vermont","27076","null","*****","*****","25983","null","149","null","1093","null","149","null",
"0500000US50021","Rutland County, Vermont","60133","null","*****","*****","58697","null","196","null","1436","null","196","null",
"0500000US50023","Washington County, Vermont","58963","null","*****","*****","56853","null","304","null","2110","null","304","null",
"0500000US50025","Windham County, Vermont","43609","null","*****","*****","42254","null","157","null","1355","null","157","null",
"0500000US50027","Windsor County, Vermont","55894","null","*****","*****","53885","null","354","null","2009","null","354","null",
"0500000US51001","Accomack County, Virginia","33060","null","*****","*****","30892","null","376","null","2168","null","376","null",
"0500000US51003","Albemarle County, Virginia","104287","null","*****","*****","93944","null","829","null","10343","null","829","null",
"0500000US51005","Alleghany County, Virginia","15919","null","*****","*****","15712","null","82","null","207","null","82","null",
"0500000US51007","Amelia County, Virginia","12793","null","*****","*****","12762","null","39","null","31","null","39","null",
"0500000US51009","Amherst County, Virginia","31999","null","*****","*****","31451","null","110","null","548","null","110","null",
"0500000US51011","Appomattox County, Virginia","15314","null","*****","*****","15172","null","73","null","142","null","73","null",
"0500000US51013","Arlington County, Virginia","226092","null","*****","*****","174658","null","1696","null","51434","null","1696","null",
"0500000US51015","Augusta County, Virginia","74330","null","*****","*****","72899","null","294","null","1431","null","294","null",
"0500000US51017","Bath County, Virginia","4558","null","*****","*****","4436","null","97","null","122","null","97","null",
"0500000US51019","Bedford County, Virginia","76933","null","*****","*****","75234","null","260","null","1699","null","260","null",
"0500000US51021","Bland County, Virginia","6612","null","*****","*****","6550","null","71","null","62","null","71","null",
"0500000US51023","Botetourt County, Virginia","33192","null","*****","*****","32311","null","208","null","881","null","208","null",
"0500000US51025","Brunswick County, Virginia","16573","null","*****","*****","16252","null","128","null","321","null","128","null",
"0500000US51027","Buchanan County, Virginia","23158","null","*****","*****","22878","null","89","null","280","null","89","null",
"0500000US51029","Buckingham County, Virginia","17030","null","*****","*****","16732","null","95","null","298","null","95","null",
"0500000US51031","Campbell County, Virginia","55061","null","*****","*****","53620","null","291","null","1441","null","291","null",
"0500000US51033","Caroline County, Virginia","29640","null","*****","*****","28793","null","228","null","847","null","228","null",
"0500000US51035","Carroll County, Virginia","29733","null","*****","*****","29115","null","156","null","618","null","156","null",
"0500000US51036","Charles City County, Virginia","7086","null","*****","*****","6968","null","32","null","118","null","32","null",
"0500000US51037","Charlotte County, Virginia","12232","null","*****","*****","12151","null","50","null","81","null","50","null",
"0500000US51041","Chesterfield County, Virginia","331839","null","*****","*****","305460","null","1186","null","26379","null","1186","null",
"0500000US51043","Clarke County, Virginia","14307","null","*****","*****","13807","null","168","null","500","null","168","null",
"0500000US51045","Craig County, Virginia","5195","null","*****","*****","5194","null","2","null","1","null","2","null",
"0500000US51047","Culpeper County, Virginia","48952","null","*****","*****","45204","null","473","null","3748","null","473","null",
"0500000US51049","Cumberland County, Virginia","9769","null","*****","*****","9727","null","53","null","42","null","53","null",
"0500000US51051","Dickenson County, Virginia","15304","null","*****","*****","15215","null","61","null","89","null","61","null",
"0500000US51053","Dinwiddie County, Virginia","28155","null","*****","*****","27344","null","217","null","811","null","217","null",
