"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US48075","Childress County, Texas","7226","null","*****","*****","6484","290","null","null","742","290","null","null",
"0500000US48077","Clay County, Texas","10387","null","*****","*****","10107","74","null","null","280","74","null","null",
"0500000US48079","Cochran County, Texas","2904","null","*****","*****","2497","107","null","null","407","107","null","null",
"0500000US48081","Coke County, Texas","3275","null","*****","*****","3168","59","null","null","107","59","null","null",
"0500000US48083","Coleman County, Texas","8391","null","*****","*****","8064","114","null","null","327","114","null","null",
"0500000US48085","Collin County, Texas","944350","null","*****","*****","748933","3494","null","null","195417","3494","null","null",
"0500000US48087","Collingsworth County, Texas","2996","null","*****","*****","2672","132","null","null","324","132","null","null",
"0500000US48089","Colorado County, Texas","21022","null","*****","*****","18859","384","null","null","2163","384","null","null",
"0500000US48091","Comal County, Texas","135097","null","*****","*****","126611","989","null","null","8486","989","null","null",
"0500000US48093","Comanche County, Texas","13495","null","*****","*****","12330","326","null","null","1165","326","null","null",
"0500000US48095","Concho County, Texas","4233","null","*****","*****","3112","234","null","null","1121","234","null","null",
"0500000US48097","Cooke County, Texas","39571","null","*****","*****","35968","621","null","null","3603","621","null","null",
"0500000US48099","Coryell County, Texas","75389","null","*****","*****","70477","487","null","null","4912","487","null","null",
"0500000US48101","Cottle County, Texas","1623","null","188","null","1582","195","null","null","41","36","null","null",
"0500000US48103","Crane County, Texas","4839","null","*****","*****","4045","182","null","null","794","182","null","null",
"0500000US48105","Crockett County, Texas","3633","null","186","null","3295","205","null","null","338","172","null","null",
"0500000US48107","Crosby County, Texas","5861","null","*****","*****","5683","65","null","null","178","65","null","null",
"0500000US48109","Culberson County, Texas","2241","null","*****","*****","1960","93","null","null","281","93","null","null",
"0500000US48111","Dallam County, Texas","7243","null","*****","*****","5618","438","null","null","1625","438","null","null",
"0500000US48113","Dallas County, Texas","2586552","null","*****","*****","1957849","5525","null","null","628703","5525","null","null",
"0500000US48115","Dawson County, Texas","12964","null","*****","*****","12143","232","null","null","821","232","null","null",
"0500000US48117","Deaf Smith County, Texas","18899","null","*****","*****","15787","411","null","null","3112","411","null","null",
"0500000US48119","Delta County, Texas","5215","null","*****","*****","5142","35","null","null","73","35","null","null",
"0500000US48121","Denton County, Texas","807047","null","*****","*****","686118","2940","null","null","120929","2940","null","null",
"0500000US48123","DeWitt County, Texas","20435","null","*****","*****","19499","281","null","null","936","281","null","null",
"0500000US48125","Dickens County, Texas","2216","null","*****","*****","2096","54","null","null","120","54","null","null",
"0500000US48127","Dimmit County, Texas","10663","null","*****","*****","9766","263","null","null","897","263","null","null",
"0500000US48129","Donley County, Texas","3387","null","*****","*****","3313","31","null","null","74","31","null","null",
"0500000US48131","Duval County, Texas","11355","null","*****","*****","10671","289","null","null","684","289","null","null",
"0500000US48133","Eastland County, Texas","18270","null","*****","*****","17587","249","null","null","683","249","null","null",
"0500000US48135","Ector County, Texas","158342","null","*****","*****","137473","1394","null","null","20869","1394","null","null",
"0500000US48137","Edwards County, Texas","2055","null","193","null","1962","195","null","null","93","65","null","null",
"0500000US48139","Ellis County, Texas","168838","null","*****","*****","154399","923","null","null","14439","923","null","null",
"0500000US48141","El Paso County, Texas","837654","null","*****","*****","629677","3583","null","null","207977","3583","null","null",
"0500000US48143","Erath County, Texas","41482","null","*****","*****","38249","433","null","null","3233","433","null","null",
"0500000US48145","Falls County, Texas","17299","null","*****","*****","16316","140","null","null","983","140","null","null",
"0500000US48147","Fannin County, Texas","34175","null","*****","*****","32356","253","null","null","1819","253","null","null",
"0500000US48149","Fayette County, Texas","25066","null","*****","*****","23404","270","null","null","1662","270","null","null",
"0500000US48151","Fisher County, Texas","3883","null","*****","*****","3708","83","null","null","175","83","null","null",
"0500000US48153","Floyd County, Texas","5872","null","*****","*****","5349","140","null","null","523","140","null","null",
"0500000US48155","Foard County, Texas","1408","null","137","null","1357","123","null","null","51","39","null","null",
"0500000US48157","Fort Bend County, Texas","739342","null","*****","*****","529458","4576","null","null","209884","4576","null","null",
"0500000US48159","Franklin County, Texas","10679","null","*****","*****","10022","188","null","null","657","188","null","null",
"0500000US48161","Freestone County, Texas","19709","null","*****","*****","18357","290","null","null","1352","290","null","null",
"0500000US48163","Frio County, Texas","19394","null","*****","*****","16380","543","null","null","3014","543","null","null",
"0500000US48165","Gaines County, Texas","20321","null","*****","*****","14566","746","null","null","5755","746","null","null",
"0500000US48167","Galveston County, Texas","327089","null","*****","*****","294995","1771","null","null","32094","1771","null","null",
"0500000US48169","Garza County, Texas","6288","null","188","null","4072","315","null","null","2216","307","null","null",
"0500000US48171","Gillespie County, Texas","26208","null","*****","*****","23403","404","null","null","2805","404","null","null",
"0500000US48173","Glasscock County, Texas","1430","null","146","null","1100","170","null","null","330","140","null","null",
"0500000US48175","Goliad County, Texas","7531","null","*****","*****","7334","91","null","null","197","91","null","null",
"0500000US48177","Gonzales County, Texas","20667","null","*****","*****","18150","324","null","null","2517","324","null","null",
"0500000US48179","Gray County, Texas","22685","null","*****","*****","20400","309","null","null","2285","309","null","null",
"0500000US48181","Grayson County, Texas","128560","null","*****","*****","120445","563","null","null","8115","563","null","null",
"0500000US48183","Gregg County, Texas","123494","null","*****","*****","112315","604","null","null","11179","604","null","null",
"0500000US48185","Grimes County, Texas","27630","null","*****","*****","25451","371","null","null","2179","371","null","null",
"0500000US48187","Guadalupe County, Texas","155137","null","*****","*****","144051","986","null","null","11086","986","null","null",
"0500000US48189","Hale County, Texas","34113","null","*****","*****","30696","463","null","null","3417","463","null","null",
"0500000US48191","Hall County, Texas","3074","null","*****","*****","2774","84","null","null","300","84","null","null",
"0500000US48193","Hamilton County, Texas","8269","null","*****","*****","7911","133","null","null","358","133","null","null",
"0500000US48195","Hansford County, Texas","5547","null","*****","*****","4133","221","null","null","1414","221","null","null",
"0500000US48197","Hardeman County, Texas","3952","null","*****","*****","3717","79","null","null","235","79","null","null",
"0500000US48199","Hardin County, Texas","56379","null","*****","*****","55475","334","null","null","904","334","null","null",
"0500000US48201","Harris County, Texas","4602523","null","*****","*****","3402752","8902","null","null","1199771","8902","null","null",
"0500000US48203","Harrison County, Texas","66645","null","*****","*****","62406","487","null","null","4239","487","null","null",
"0500000US48205","Hartley County, Texas","5767","null","*****","*****","5197","156","null","null","570","156","null","null",
"0500000US48207","Haskell County, Texas","5809","null","*****","*****","5095","182","null","null","714","182","null","null",
"0500000US48209","Hays County, Texas","204150","null","*****","*****","186261","1716","null","null","17889","1716","null","null",
"0500000US48211","Hemphill County, Texas","4061","null","*****","*****","3432","140","null","null","629","140","null","null",
"0500000US48213","Henderson County, Texas","80460","null","*****","*****","76023","432","null","null","4437","432","null","null",
"0500000US48215","Hidalgo County, Texas","849389","null","*****","*****","618807","4486","null","null","230582","4486","null","null",
"0500000US48217","Hill County, Texas","35399","null","*****","*****","32790","244","null","null","2609","244","null","null",
"0500000US48219","Hockley County, Texas","23162","null","*****","*****","21340","324","null","null","1822","324","null","null",
"0500000US48221","Hood County, Texas","56901","null","*****","*****","55468","351","null","null","1433","351","null","null",
"0500000US48223","Hopkins County, Texas","36240","null","*****","*****","33611","220","null","null","2629","220","null","null",
"0500000US48225","Houston County, Texas","22955","null","*****","*****","22257","164","null","null","698","164","null","null",
"0500000US48227","Howard County, Texas","36667","null","*****","*****","32203","427","null","null","4464","427","null","null",
"0500000US48229","Hudspeth County, Texas","4098","null","*****","*****","2588","267","null","null","1510","267","null","null",
"0500000US48231","Hunt County, Texas","92152","null","*****","*****","86135","503","null","null","6017","503","null","null",
"0500000US48233","Hutchinson County, Texas","21571","null","*****","*****","20572","199","null","null","999","199","null","null",
"0500000US48235","Irion County, Texas","1524","null","153","null","1465","144","null","null","59","32","null","null",
"0500000US48237","Jack County, Texas","8842","null","*****","*****","8319","105","null","null","523","105","null","null",
"0500000US48239","Jackson County, Texas","14820","null","*****","*****","13445","262","null","null","1375","262","null","null",
"0500000US48241","Jasper County, Texas","35504","null","*****","*****","34556","254","null","null","948","254","null","null",
"0500000US48243","Jeff Davis County, Texas","2234","null","*****","*****","1901","175","null","null","333","175","null","null",
"0500000US48245","Jefferson County, Texas","255210","null","*****","*****","224437","1076","null","null","30773","1076","null","null",
"0500000US48247","Jim Hogg County, Texas","5282","null","*****","*****","5073","118","null","null","209","118","null","null",
"0500000US48249","Jim Wells County, Texas","41192","null","*****","*****","38723","519","null","null","2469","519","null","null",
"0500000US48251","Johnson County, Texas","163475","null","*****","*****","155595","860","null","null","7880","860","null","null",
"0500000US48253","Jones County, Texas","19891","null","*****","*****","19182","169","null","null","709","169","null","null",
"0500000US48255","Karnes County, Texas","15387","null","*****","*****","14169","368","null","null","1218","368","null","null",
"0500000US48257","Kaufman County, Texas","118910","null","*****","*****","109077","868","null","null","9833","868","null","null",
"0500000US48259","Kendall County, Texas","41982","null","*****","*****","39503","597","null","null","2479","597","null","null",
"0500000US48261","Kenedy County, Texas","595","null","181","null","496","174","null","null","99","74","null","null",
"0500000US48263","Kent County, Texas","749","null","118","null","731","119","null","null","18","23","null","null",
"0500000US48265","Kerr County, Texas","51365","null","*****","*****","47791","465","null","null","3574","465","null","null",
"0500000US48267","Kimble County, Texas","4408","null","*****","*****","4147","99","null","null","261","99","null","null",
"0500000US48269","King County, Texas","228","null","69","null","219","68","null","null","9","7","null","null",
"0500000US48271","Kinney County, Texas","3675","null","*****","*****","3037","177","null","null","638","177","null","null",
"0500000US48273","Kleberg County, Texas","31425","null","*****","*****","29551","418","null","null","1874","418","null","null",
"0500000US48275","Knox County, Texas","3733","null","*****","*****","3465","72","null","null","268","72","null","null",
"0500000US48277","Lamar County, Texas","49532","null","*****","*****","47443","359","null","null","2089","359","null","null",
"0500000US48279","Lamb County, Texas","13262","null","*****","*****","11888","218","null","null","1374","218","null","null",
"0500000US48281","Lampasas County, Texas","20640","null","*****","*****","19768","199","null","null","872","199","null","null",
"0500000US48283","La Salle County, Texas","7409","null","181","null","6787","268","null","null","622","262","null","null",
"0500000US48285","Lavaca County, Texas","19941","null","*****","*****","19020","165","null","null","921","165","null","null",
"0500000US48287","Lee County, Texas","16952","null","*****","*****","15565","275","null","null","1387","275","null","null",
"0500000US48289","Leon County, Texas","17098","null","*****","*****","16049","196","null","null","1049","196","null","null",
"0500000US48291","Liberty County, Texas","81862","null","*****","*****","75398","572","null","null","6464","572","null","null",
"0500000US48293","Limestone County, Texas","23515","null","*****","*****","21106","314","null","null","2409","314","null","null",
"0500000US48295","Lipscomb County, Texas","3469","null","*****","*****","3060","91","null","null","409","91","null","null",
