"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US48109","Culberson County, Texas","2386","*****","*****","null","2065","107","null","null","321","null","107","null",
"0500000US48111","Dallam County, Texas","6734","*****","*****","null","5627","293","null","null","1107","null","293","null",
"0500000US48113","Dallas County, Texas","2379214","*****","*****","null","1833276","4898","null","null","545938","null","4898","null",
"0500000US48115","Dawson County, Texas","13761","*****","*****","null","12773","195","null","null","988","null","195","null",
"0500000US48117","Deaf Smith County, Texas","19275","*****","*****","null","16085","516","null","null","3190","null","516","null",
"0500000US48119","Delta County, Texas","5240","*****","*****","null","5100","70","null","null","140","null","70","null",
"0500000US48121","Denton County, Texas","667934","*****","*****","null","574947","2627","null","null","92987","null","2627","null",
"0500000US48123","DeWitt County, Texas","20156","*****","*****","null","19593","130","null","null","563","null","130","null",
"0500000US48125","Dickens County, Texas","2399","*****","*****","null","2305","42","null","null","94","null","42","null",
"0500000US48127","Dimmit County, Texas","10054","*****","*****","null","9251","219","null","null","803","null","219","null",
"0500000US48129","Donley County, Texas","3652","*****","*****","null","3561","41","null","null","91","null","41","null",
"0500000US48131","Duval County, Texas","11821","*****","*****","null","11362","166","null","null","459","null","166","null",
"0500000US48133","Eastland County, Texas","18519","*****","*****","null","17905","247","null","null","614","null","247","null",
"0500000US48135","Ector County, Texas","138193","*****","*****","null","120283","1185","null","null","17910","null","1185","null",
"0500000US48137","Edwards County, Texas","2023","133","null","null","1848","133","null","null","175","null","64","null",
"0500000US48139","Ellis County, Texas","149712","*****","*****","null","137846","1012","null","null","11866","null","1012","null",
"0500000US48141","El Paso County, Texas","801115","*****","*****","null","592221","3380","null","null","208894","null","3380","null",
"0500000US48143","Erath County, Texas","38192","*****","*****","null","34917","377","null","null","3275","null","377","null",
"0500000US48145","Falls County, Texas","17756","*****","*****","null","16874","208","null","null","882","null","208","null",
"0500000US48147","Fannin County, Texas","33867","*****","*****","null","32285","345","null","null","1582","null","345","null",
"0500000US48149","Fayette County, Texas","24557","*****","*****","null","22681","294","null","null","1876","null","294","null",
"0500000US48151","Fisher County, Texas","3963","*****","*****","null","3864","46","null","null","99","null","46","null",
"0500000US48153","Floyd County, Texas","6439","*****","*****","null","6028","109","null","null","411","null","109","null",
"0500000US48155","Foard County, Texas","1273","152","null","null","1244","152","null","null","29","null","18","null",
"0500000US48157","Fort Bend County, Texas","587666","*****","*****","null","438953","2981","null","null","148713","null","2981","null",
"0500000US48159","Franklin County, Texas","10593","*****","*****","null","9918","145","null","null","675","null","145","null",
"0500000US48161","Freestone County, Texas","19631","*****","*****","null","18335","255","null","null","1296","null","255","null",
"0500000US48163","Frio County, Texas","17265","*****","*****","null","15682","318","null","null","1583","null","318","null",
"0500000US48165","Gaines County, Texas","17572","*****","*****","null","13718","533","null","null","3854","null","533","null",
"0500000US48167","Galveston County, Texas","292874","*****","*****","null","264610","1399","null","null","28264","null","1399","null",
"0500000US48169","Garza County, Texas","6295","361","null","null","3738","819","null","null","2557","null","1115","null",
"0500000US48171","Gillespie County, Texas","24777","*****","*****","null","23002","372","null","null","1775","null","372","null",
"0500000US48173","Glasscock County, Texas","1255","118","null","null","1074","109","null","null","181","null","86","null",
"0500000US48175","Goliad County, Texas","7223","*****","*****","null","7092","86","null","null","131","null","86","null",
"0500000US48177","Gonzales County, Texas","19773","*****","*****","null","17194","358","null","null","2579","null","358","null",
"0500000US48179","Gray County, Texas","22731","*****","*****","null","21226","226","null","null","1505","null","226","null",
"0500000US48181","Grayson County, Texas","120641","*****","*****","null","113970","489","null","null","6671","null","489","null",
"0500000US48183","Gregg County, Texas","121451","*****","*****","null","109813","619","null","null","11638","null","619","null",
"0500000US48185","Grimes County, Texas","26564","*****","*****","null","24220","339","null","null","2344","null","339","null",
"0500000US48187","Guadalupe County, Texas","131945","*****","*****","null","122678","907","null","null","9267","null","907","null",
"0500000US48189","Hale County, Texas","36153","*****","*****","null","32833","436","null","null","3320","null","436","null",
"0500000US48191","Hall County, Texas","3337","*****","*****","null","2884","136","null","null","453","null","136","null",
"0500000US48193","Hamilton County, Texas","8448","*****","*****","null","8209","102","null","null","239","null","102","null",
"0500000US48195","Hansford County, Texas","5556","*****","*****","null","4662","119","null","null","894","null","119","null",
"0500000US48197","Hardeman County, Texas","4124","*****","*****","null","3993","66","null","null","131","null","66","null",
"0500000US48199","Hardin County, Texas","54497","*****","*****","null","53708","192","null","null","789","null","192","null",
"0500000US48201","Harris County, Texas","4101752","*****","*****","null","3075033","7578","null","null","1026719","null","7578","null",
"0500000US48203","Harrison County, Texas","65958","*****","*****","null","62465","449","null","null","3493","null","449","null",
"0500000US48205","Hartley County, Texas","6015","*****","*****","null","5594","120","null","null","421","null","120","null",
"0500000US48207","Haskell County, Texas","5891","*****","*****","null","5525","194","null","null","366","null","194","null",
"0500000US48209","Hays County, Texas","158464","*****","*****","null","147006","1084","null","null","11458","null","1084","null",
"0500000US48211","Hemphill County, Texas","3863","*****","*****","null","3379","147","null","null","484","null","147","null",
"0500000US48213","Henderson County, Texas","78558","*****","*****","null","74254","429","null","null","4304","null","429","null",
"0500000US48215","Hidalgo County, Texas","774820","*****","*****","null","546495","4067","null","null","228325","null","4067","null",
"0500000US48217","Hill County, Texas","35079","*****","*****","null","32485","322","null","null","2594","null","322","null",
"0500000US48219","Hockley County, Texas","22988","*****","*****","null","21575","281","null","null","1413","null","281","null",
"0500000US48221","Hood County, Texas","51161","*****","*****","null","48355","497","null","null","2806","null","497","null",
"0500000US48223","Hopkins County, Texas","35088","*****","*****","null","32274","271","null","null","2814","null","271","null",
"0500000US48225","Houston County, Texas","23512","*****","*****","null","22439","262","null","null","1073","null","262","null",
"0500000US48227","Howard County, Texas","34927","*****","*****","null","30713","538","null","null","4214","null","538","null",
"0500000US48229","Hudspeth County, Texas","3407","*****","*****","null","2303","112","null","null","1104","null","112","null",
"0500000US48231","Hunt County, Texas","85955","*****","*****","null","79993","546","null","null","5962","null","546","null",
"0500000US48233","Hutchinson County, Texas","21992","*****","*****","null","20654","278","null","null","1338","null","278","null",
"0500000US48235","Irion County, Texas","1596","136","null","null","1563","141","null","null","33","null","29","null",
"0500000US48237","Jack County, Texas","9027","*****","*****","null","8564","177","null","null","463","null","177","null",
"0500000US48239","Jackson County, Texas","14075","*****","*****","null","13284","167","null","null","791","null","167","null",
"0500000US48241","Jasper County, Texas","35703","*****","*****","null","34583","190","null","null","1120","null","190","null",
"0500000US48243","Jeff Davis County, Texas","2319","*****","*****","null","2133","95","null","null","186","null","95","null",
"0500000US48245","Jefferson County, Texas","251627","*****","*****","null","225625","1059","null","null","26002","null","1059","null",
"0500000US48247","Jim Hogg County, Texas","5257","*****","*****","null","4744","309","null","null","513","null","309","null",
"0500000US48249","Jim Wells County, Texas","41014","*****","*****","null","39228","400","null","null","1786","null","400","null",
"0500000US48251","Johnson County, Texas","151174","*****","*****","null","140803","922","null","null","10371","null","922","null",
"0500000US48253","Jones County, Texas","20137","*****","*****","null","19277","199","null","null","860","null","199","null",
"0500000US48255","Karnes County, Texas","14936","*****","*****","null","14056","382","null","null","880","null","382","null",
"0500000US48257","Kaufman County, Texas","103385","*****","*****","null","96314","670","null","null","7071","null","670","null",
"0500000US48259","Kendall County, Texas","33745","*****","*****","null","30894","560","null","null","2851","null","560","null",
"0500000US48261","Kenedy County, Texas","451","199","null","null","429","192","null","null","22","null","23","null",
"0500000US48263","Kent County, Texas","829","96","null","null","807","96","null","null","22","null","19","null",
"0500000US48265","Kerr County, Texas","49469","*****","*****","null","46336","446","null","null","3133","null","446","null",
"0500000US48267","Kimble County, Texas","4577","*****","*****","null","4262","111","null","null","315","null","111","null",
"0500000US48269","King County, Texas","227","65","null","null","212","63","null","null","15","null","17","null",
"0500000US48271","Kinney County, Texas","3574","*****","*****","null","3086","155","null","null","488","null","155","null",
"0500000US48273","Kleberg County, Texas","31925","*****","*****","null","29471","493","null","null","2454","null","493","null",
"0500000US48275","Knox County, Texas","3713","*****","*****","null","3424","84","null","null","289","null","84","null",
"0500000US48277","Lamar County, Texas","49740","*****","*****","null","47616","302","null","null","2124","null","302","null",
"0500000US48279","Lamb County, Texas","13996","*****","*****","null","12599","190","null","null","1397","null","190","null",
"0500000US48281","Lampasas County, Texas","19837","*****","*****","null","18389","302","null","null","1448","null","302","null",
"0500000US48283","La Salle County, Texas","6850","199","null","null","6355","231","null","null","495","null","196","null",
"0500000US48285","Lavaca County, Texas","19269","*****","*****","null","18210","224","null","null","1059","null","224","null",
"0500000US48287","Lee County, Texas","16591","*****","*****","null","15513","205","null","null","1078","null","205","null",
"0500000US48289","Leon County, Texas","16827","*****","*****","null","15958","191","null","null","869","null","191","null",
"0500000US48291","Liberty County, Texas","75662","*****","*****","null","70382","572","null","null","5280","null","572","null",
"0500000US48293","Limestone County, Texas","23350","*****","*****","null","21152","222","null","null","2198","null","222","null",
"0500000US48295","Lipscomb County, Texas","3324","*****","*****","null","2923","98","null","null","401","null","98","null",
"0500000US48297","Live Oak County, Texas","11526","*****","*****","null","10953","138","null","null","573","null","138","null",
"0500000US48299","Llano County, Texas","19115","*****","*****","null","18639","181","null","null","476","null","181","null",
"0500000US48301","Loving County, Texas","85","53","null","null","85","53","null","null","0","null","13","null",
"0500000US48303","Lubbock County, Texas","278339","*****","*****","null","262968","1186","null","null","15371","null","1186","null",
"0500000US48305","Lynn County, Texas","5886","*****","*****","null","5452","120","null","null","434","null","120","null",
"0500000US48307","McCulloch County, Texas","8281","*****","*****","null","7786","225","null","null","495","null","225","null",
"0500000US48309","McLennan County, Texas","234626","*****","*****","null","215660","1080","null","null","18966","null","1080","null",
"0500000US48311","McMullen County, Texas","696","133","null","null","644","136","null","null","52","null","54","null",
"0500000US48313","Madison County, Texas","13590","*****","*****","null","12763","354","null","null","827","null","354","null",
"0500000US48315","Marion County, Texas","10544","*****","*****","null","10351","77","null","null","193","null","77","null",
"0500000US48317","Martin County, Texas","4804","*****","*****","null","4289","152","null","null","515","null","152","null",
"0500000US48319","Mason County, Texas","3978","*****","*****","null","3619","140","null","null","359","null","140","null",
"0500000US48321","Matagorda County, Texas","36653","*****","*****","null","32767","527","null","null","3886","null","527","null",
"0500000US48323","Maverick County, Texas","54107","*****","*****","null","35012","826","null","null","19095","null","826","null",
"0500000US48325","Medina County, Texas","46009","*****","*****","null","43312","511","null","null","2697","null","511","null",
"0500000US48327","Menard County, Texas","2232","*****","*****","null","2124","60","null","null","108","null","60","null",
"0500000US48329","Midland County, Texas","138472","*****","*****","null","126408","796","null","null","12064","null","796","null",
"0500000US48331","Milam County, Texas","24691","*****","*****","null","23535","236","null","null","1156","null","236","null",
"0500000US48333","Mills County, Texas","4880","*****","*****","null","4484","135","null","null","396","null","135","null",
"0500000US48335","Mitchell County, Texas","9367","*****","*****","null","8825","166","null","null","542","null","166","null",
"0500000US48337","Montague County, Texas","19737","*****","*****","null","19046","148","null","null","691","null","148","null",
"0500000US48339","Montgomery County, Texas","458339","*****","*****","null","399907","1931","null","null","58432","null","1931","null",
"0500000US48341","Moore County, Texas","21765","*****","*****","null","16116","420","null","null","5649","null","420","null",
"0500000US48343","Morris County, Texas","12914","*****","*****","null","12399","133","null","null","515","null","133","null",
"0500000US48345","Motley County, Texas","1153","112","null","null","1123","111","null","null","30","null","20","null",
"0500000US48347","Nacogdoches County, Texas","64647","*****","*****","null","59036","421","null","null","5611","null","421","null",
"0500000US48349","Navarro County, Texas","47739","*****","*****","null","42585","413","null","null","5154","null","413","null",
"0500000US48351","Newton County, Texas","14372","*****","*****","null","14060","119","null","null","312","null","119","null",
"0500000US48353","Nolan County, Texas","15104","*****","*****","null","14351","226","null","null","753","null","226","null",
"0500000US48355","Nueces County, Texas","340568","*****","*****","null","314755","1410","null","null","25813","null","1410","null",
"0500000US48357","Ochiltree County, Texas","10314","*****","*****","null","8128","240","null","null","2186","null","240","null",
"0500000US48359","Oldham County, Texas","2048","*****","*****","null","1983","37","null","null","65","null","37","null",
"0500000US48361","Orange County, Texas","82306","*****","*****","null","80317","302","null","null","1989","null","302","null",
"0500000US48363","Palo Pinto County, Texas","28010","*****","*****","null","26301","226","null","null","1709","null","226","null",
"0500000US48365","Panola County, Texas","23814","*****","*****","null","22885","179","null","null","929","null","179","null",
"0500000US48367","Parker County, Texas","116820","*****","*****","null","111976","604","null","null","4844","null","604","null",
"0500000US48369","Parmer County, Texas","10172","*****","*****","null","8238","239","null","null","1934","null","239","null",
"0500000US48371","Pecos County, Texas","15510","*****","*****","null","13032","280","null","null","2478","null","280","null",
"0500000US48373","Polk County, Texas","45618","*****","*****","null","42759","468","null","null","2859","null","468","null",
"0500000US48375","Potter County, Texas","121099","*****","*****","null","104995","1032","null","null","16104","null","1032","null",
"0500000US48377","Presidio County, Texas","7678","*****","*****","null","5570","286","null","null","2108","null","286","null",
"0500000US48379","Rains County, Texas","10976","*****","*****","null","10536","85","null","null","440","null","85","null",
"0500000US48381","Randall County, Texas","121090","*****","*****","null","115866","608","null","null","5224","null","608","null",
"0500000US48383","Reagan County, Texas","3384","*****","*****","null","2602","166","null","null","782","null","166","null",
"0500000US48385","Real County, Texas","3326","*****","*****","null","3217","77","null","null","109","null","77","null",
"0500000US48387","Red River County, Texas","12795","*****","*****","null","12424","83","null","null","371","null","83","null",
"0500000US48389","Reeves County, Texas","13606","*****","*****","null","10999","292","null","null","2607","null","292","null",
"0500000US48391","Refugio County, Texas","7352","*****","*****","null","7116","99","null","null","236","null","99","null",
"0500000US48393","Roberts County, Texas","992","116","null","null","979","115","null","null","13","null","16","null",
"0500000US48395","Robertson County, Texas","16596","*****","*****","null","15610","169","null","null","986","null","169","null",
"0500000US48397","Rockwall County, Texas","78749","*****","*****","null","70772","726","null","null","7977","null","726","null",
"0500000US48399","Runnels County, Texas","10473","*****","*****","null","9917","174","null","null","556","null","174","null",
"0500000US48401","Rusk County, Texas","53211","*****","*****","null","50094","356","null","null","3117","null","356","null",
"0500000US48403","Sabine County, Texas","10642","*****","*****","null","10487","56","null","null","155","null","56","null",
"0500000US48405","San Augustine County, Texas","8898","*****","*****","null","8725","131","null","null","173","null","131","null",
"0500000US48407","San Jacinto County, Texas","26482","*****","*****","null","25530","209","null","null","952","null","209","null",
"0500000US48409","San Patricio County, Texas","65352","*****","*****","null","62014","518","null","null","3338","null","518","null",
"0500000US48411","San Saba County, Texas","6037","*****","*****","null","5601","200","null","null","436","null","200","null",
"0500000US48413","Schleicher County, Texas","3327","*****","*****","null","3020","96","null","null","307","null","96","null",
"0500000US48415","Scurry County, Texas","16855","*****","*****","null","15779","274","null","null","1076","null","274","null",
"0500000US48417","Shackelford County, Texas","3346","*****","*****","null","3217","47","null","null","129","null","47","null",
"0500000US48419","Shelby County, Texas","25602","*****","*****","null","23180","306","null","null","2422","null","306","null",
"0500000US48421","Sherman County, Texas","3040","*****","*****","null","2528","103","null","null","512","null","103","null",
"0500000US48423","Smith County, Texas","209691","*****","*****","null","190697","876","null","null","18994","null","876","null",
"0500000US48425","Somervell County, Texas","8444","*****","*****","null","7672","187","null","null","772","null","187","null",
"0500000US48427","Starr County, Texas","60882","*****","*****","null","41972","1026","null","null","18910","null","1026","null",
"0500000US48429","Stephens County, Texas","9561","*****","*****","null","9041","183","null","null","520","null","183","null",
"0500000US48431","Sterling County, Texas","1223","152","null","null","1101","149","null","null","122","null","56","null",
"0500000US48433","Stonewall County, Texas","1447","96","null","null","1410","108","null","null","37","null","34","null",
"0500000US48435","Sutton County, Texas","4123","*****","*****","null","3661","142","null","null","462","null","142","null",
"0500000US48437","Swisher County, Texas","7816","*****","*****","null","7340","143","null","null","476","null","143","null",
"0500000US48439","Tarrant County, Texas","1814667","*****","*****","null","1530807","3935","null","null","283860","null","3935","null",
"0500000US48441","Taylor County, Texas","131425","*****","*****","null","124061","684","null","null","7364","null","684","null",
"0500000US48443","Terrell County, Texas","1001","204","null","null","860","180","null","null","141","null","70","null",
"0500000US48445","Terry County, Texas","12561","*****","*****","null","11273","242","null","null","1288","null","242","null",
"0500000US48447","Throckmorton County, Texas","1626","136","null","null","1572","130","null","null","54","null","31","null",
"0500000US48449","Titus County, Texas","32045","*****","*****","null","25904","374","null","null","6141","null","374","null",
"0500000US48451","Tom Green County, Texas","110434","*****","*****","null","102894","714","null","null","7540","null","714","null",
"0500000US48453","Travis County, Texas","1034842","*****","*****","null","848835","3630","null","null","186007","null","3630","null",
"0500000US48455","Trinity County, Texas","14466","*****","*****","null","13850","175","null","null","616","null","175","null",
"0500000US48457","Tyler County, Texas","21638","*****","*****","null","21186","189","null","null","452","null","189","null",
"0500000US48459","Upshur County, Texas","39386","*****","*****","null","38088","287","null","null","1298","null","287","null",
"0500000US48461","Upton County, Texas","3300","*****","*****","null","2943","89","null","null","357","null","89","null",
"0500000US48463","Uvalde County, Texas","26434","*****","*****","null","24085","422","null","null","2349","null","422","null",
"0500000US48465","Val Verde County, Texas","48578","*****","*****","null","37610","788","null","null","10968","null","788","null",
"0500000US48467","Van Zandt County, Texas","52507","*****","*****","null","50332","239","null","null","2175","null","239","null",
"0500000US48469","Victoria County, Texas","87188","*****","*****","null","82465","554","null","null","4723","null","554","null",
"0500000US48471","Walker County, Texas","67447","*****","*****","null","62748","404","null","null","4699","null","404","null",
"0500000US48473","Waller County, Texas","42894","*****","*****","null","37093","559","null","null","5801","null","559","null",
"0500000US48475","Ward County, Texas","10705","*****","*****","null","9955","165","null","null","750","null","165","null",
"0500000US48477","Washington County, Texas","33628","*****","*****","null","31674","397","null","null","1954","null","397","null",
"0500000US48479","Webb County, Texas","250320","*****","*****","null","179183","2153","null","null","71137","null","2153","null",
"0500000US48481","Wharton County, Texas","41153","*****","*****","null","37330","564","null","null","3823","null","564","null",
"0500000US48483","Wheeler County, Texas","5414","*****","*****","null","4832","119","null","null","582","null","119","null",
"0500000US48485","Wichita County, Texas","131019","*****","*****","null","122078","704","null","null","8941","null","704","null",
"0500000US48487","Wilbarger County, Texas","13451","*****","*****","null","12872","193","null","null","579","null","193","null",
"0500000US48489","Willacy County, Texas","21983","*****","*****","null","18690","444","null","null","3293","null","444","null",
"0500000US48491","Williamson County, Texas","426296","*****","*****","null","380770","2101","null","null","45526","null","2101","null",
"0500000US48493","Wilson County, Texas","42999","*****","*****","null","40844","361","null","null","2155","null","361","null",
"0500000US48495","Winkler County, Texas","7137","*****","*****","null","6086","200","null","null","1051","null","200","null",
"0500000US48497","Wise County, Texas","59351","*****","*****","null","55281","440","null","null","4070","null","440","null",
"0500000US48499","Wood County, Texas","41927","*****","*****","null","40383","260","null","null","1544","null","260","null",
"0500000US48501","Yoakum County, Texas","7918","*****","*****","null","5880","388","null","null","2038","null","388","null",
"0500000US48503","Young County, Texas","18368","*****","*****","null","17299","215","null","null","1069","null","215","null",
"0500000US48505","Zapata County, Texas","14014","*****","*****","null","10724","529","null","null","3290","null","529","null",
"0500000US48507","Zavala County, Texas","11753","*****","*****","null","10135","370","null","null","1618","null","370","null",
"0500000US49001","Beaver County, Utah","6527","*****","*****","null","6074","93","null","null","453","null","93","null",
"0500000US49003","Box Elder County, Utah","49660","*****","*****","null","48002","256","null","null","1658","null","256","null",
"0500000US49005","Cache County, Utah","112095","*****","*****","null","104432","475","null","null","7663","null","475","null",
"0500000US49007","Carbon County, Utah","21153","*****","*****","null","20576","156","null","null","577","null","156","null",
"0500000US49009","Daggett County, Utah","897","101","null","null","868","104","null","null","29","null","31","null",
"0500000US49011","Davis County, Utah","306664","*****","*****","null","291723","833","null","null","14941","null","833","null",
"0500000US49013","Duchesne County, Utah","18537","*****","*****","null","18039","102","null","null","498","null","102","null",
"0500000US49015","Emery County, Utah","10902","*****","*****","null","10631","85","null","null","271","null","85","null",
"0500000US49017","Garfield County, Utah","5107","*****","*****","null","4939","63","null","null","168","null","63","null",
"0500000US49019","Grand County, Utah","9183","*****","*****","null","8673","182","null","null","510","null","182","null",
"0500000US49021","Iron County, Utah","45984","*****","*****","null","44327","392","null","null","1657","null","392","null",
"0500000US49023","Juab County, Utah","10233","*****","*****","null","10125","62","null","null","108","null","62","null",
"0500000US49025","Kane County, Utah","7093","*****","*****","null","6904","92","null","null","189","null","92","null",
"0500000US49027","Millard County, Utah","12436","*****","*****","null","11507","130","null","null","929","null","130","null",
"0500000US49029","Morgan County, Utah","9485","*****","*****","null","9292","75","null","null","193","null","75","null",
"0500000US49031","Piute County, Utah","1699","101","null","null","1672","101","null","null","27","null","17","null",
"0500000US49033","Rich County, Utah","2264","*****","*****","null","2242","14","null","null","22","null","14","null",
"0500000US49035","Salt Lake County, Utah","1032226","*****","*****","null","906520","2891","null","null","125706","null","2891","null",
"0500000US49037","San Juan County, Utah","14707","*****","*****","null","14457","83","null","null","250","null","83","null",
"0500000US49039","Sanpete County, Utah","27645","*****","*****","null","26258","144","null","null","1387","null","144","null",
"0500000US49041","Sevier County, Utah","20759","*****","*****","null","20307","125","null","null","452","null","125","null",
"0500000US49043","Summit County, Utah","36598","*****","*****","null","33078","379","null","null","3520","null","379","null",
"0500000US49045","Tooele County, Utah","58158","*****","*****","null","56244","361","null","null","1914","null","361","null",
"0500000US49047","Uintah County, Utah","32809","*****","*****","null","31520","289","null","null","1289","null","289","null",
"0500000US49049","Utah County, Utah","516571","*****","*****","null","479602","1386","null","null","36969","null","1386","null",
"0500000US49051","Wasatch County, Utah","23661","*****","*****","null","21313","316","null","null","2348","null","316","null",
"0500000US49053","Washington County, Utah","139484","*****","*****","null","131312","779","null","null","8172","null","779","null",
"0500000US49055","Wayne County, Utah","2756","*****","*****","null","2676","18","null","null","80","null","18","null",
"0500000US49057","Weber County, Utah","230940","*****","*****","null","214031","995","null","null","16909","null","995","null",
"0500000US50001","Addison County, Vermont","36814","*****","*****","null","35377","175","null","null","1437","null","175","null",
"0500000US50003","Bennington County, Vermont","36990","*****","*****","null","35916","226","null","null","1074","null","226","null",
"0500000US50005","Caledonia County, Vermont","31170","*****","*****","null","30417","136","null","null","753","null","136","null",
"0500000US50007","Chittenden County, Vermont","156696","*****","*****","null","145660","810","null","null","11036","null","810","null",
"0500000US50009","Essex County, Vermont","6316","*****","*****","null","6039","46","null","null","277","null","46","null",
"0500000US50011","Franklin County, Vermont","47853","*****","*****","null","46476","249","null","null","1377","null","249","null",
"0500000US50013","Grand Isle County, Vermont","7032","*****","*****","null","6822","54","null","null","210","null","54","null",
"0500000US50015","Lamoille County, Vermont","24471","*****","*****","null","23621","172","null","null","850","null","172","null",
"0500000US50017","Orange County, Vermont","28980","*****","*****","null","28519","107","null","null","461","null","107","null",
"0500000US50019","Orleans County, Vermont","27198","*****","*****","null","26030","191","null","null","1168","null","191","null",
"0500000US50021","Rutland County, Vermont","61599","*****","*****","null","60368","170","null","null","1231","null","170","null",
"0500000US50023","Washington County, Vermont","59462","*****","*****","null","57618","267","null","null","1844","null","267","null",
"0500000US50025","Windham County, Vermont","44310","*****","*****","null","42678","229","null","null","1632","null","229","null",
"0500000US50027","Windsor County, Vermont","56607","*****","*****","null","54672","261","null","null","1935","null","261","null",
"0500000US51001","Accomack County, Virginia","33454","*****","*****","null","31192","444","null","null","2262","null","444","null",
"0500000US51003","Albemarle County, Virginia","99484","*****","*****","null","89589","877","null","null","9895","null","877","null",
"0500000US51005","Alleghany County, Virginia","16297","*****","*****","null","15985","111","null","null","312","null","111","null",
"0500000US51007","Amelia County, Virginia","12674","*****","*****","null","12407","150","null","null","267","null","150","null",
"0500000US51009","Amherst County, Virginia","32301","*****","*****","null","31712","202","null","null","589","null","202","null",
"0500000US51011","Appomattox County, Virginia","14952","*****","*****","null","14840","82","null","null","112","null","82","null",
"0500000US51013","Arlington County, Virginia","209077","*****","*****","null","160365","1257","null","null","48712","null","1257","null",
"0500000US51015","Augusta County, Virginia","73662","*****","*****","null","72059","283","null","null","1603","null","283","null",
"0500000US51017","Bath County, Virginia","4713","*****","*****","null","4562","87","null","null","151","null","87","null",
"0500000US51019","Bedford County, Virginia","68750","*****","*****","null","67512","197","null","null","1238","null","197","null",
"0500000US51021","Bland County, Virginia","6827","*****","*****","null","6761","51","null","null","66","null","51","null",
"0500000US51023","Botetourt County, Virginia","33074","*****","*****","null","32440","166","null","null","634","null","166","null",
"0500000US51025","Brunswick County, Virginia","17372","*****","*****","null","17128","91","null","null","244","null","91","null",
"0500000US51027","Buchanan County, Virginia","24071","*****","*****","null","23792","142","null","null","279","null","142","null",
"0500000US51029","Buckingham County, Virginia","17071","*****","*****","null","16826","86","null","null","245","null","86","null",
"0500000US51031","Campbell County, Virginia","54797","*****","*****","null","53825","246","null","null","972","null","246","null",
"0500000US51033","Caroline County, Virginia","28510","*****","*****","null","27756","227","null","null","754","null","227","null",
"0500000US51035","Carroll County, Virginia","29989","*****","*****","null","29463","205","null","null","526","null","205","null",
"0500000US51036","Charles City County, Virginia","7226","*****","*****","null","7190","25","null","null","36","null","25","null",
"0500000US51037","Charlotte County, Virginia","12546","*****","*****","null","12365","73","null","null","181","null","73","null",
"0500000US51041","Chesterfield County, Virginia","316895","*****","*****","null","291629","872","null","null","25266","null","872","null",
"0500000US51043","Clarke County, Virginia","14143","*****","*****","null","13616","169","null","null","527","null","169","null",
"0500000US51045","Craig County, Virginia","5186","*****","*****","null","5170","21","null","null","16","null","21","null",
"0500000US51047","Culpeper County, Virginia","46894","*****","*****","null","43600","533","null","null","3294","null","533","null",
"0500000US51049","Cumberland County, Virginia","9951","*****","*****","null","9829","156","null","null","122","null","156","null",
"0500000US51051","Dickenson County, Virginia","15877","*****","*****","null","15677","128","null","null","200","null","128","null",
"0500000US51053","Dinwiddie County, Virginia","27926","*****","*****","null","27441","145","null","null","485","null","145","null",
"0500000US51057","Essex County, Virginia","11130","*****","*****","null","10888","83","null","null","242","null","83","null",
"0500000US51059","Fairfax County, Virginia","1083770","*****","*****","null","765950","3631","null","null","317820","null","3631","null",
"0500000US51061","Fauquier County, Virginia","65495","*****","*****","null","61787","347","null","null","3708","null","347","null",
"0500000US51063","Floyd County, Virginia","15268","*****","*****","null","15076","132","null","null","192","null","132","null",
"0500000US51065","Fluvanna County, Virginia","25749","*****","*****","null","24989","196","null","null","760","null","196","null",
"0500000US51067","Franklin County, Virginia","56012","*****","*****","null","54459","270","null","null","1553","null","270","null",
"0500000US51069","Frederick County, Virginia","78397","*****","*****","null","74215","458","null","null","4182","null","458","null",
"0500000US51071","Giles County, Virginia","17149","*****","*****","null","16940","100","null","null","209","null","100","null",
"0500000US51073","Gloucester County, Virginia","36821","*****","*****","null","36183","225","null","null","638","null","225","null",
"0500000US51075","Goochland County, Virginia","21496","*****","*****","null","20971","179","null","null","525","null","179","null",
"0500000US51077","Grayson County, Virginia","15535","*****","*****","null","15400","40","null","null","135","null","40","null",
"0500000US51079","Greene County, Virginia","18453","*****","*****","null","17752","187","null","null","701","null","187","null",
"0500000US51081","Greensville County, Virginia","12127","*****","*****","null","11973","67","null","null","154","null","67","null",
"0500000US51083","Halifax County, Virginia","36140","*****","*****","null","35704","144","null","null","436","null","144","null",
"0500000US51085","Hanover County, Virginia","99964","*****","*****","null","96657","389","null","null","3307","null","389","null",
"0500000US51087","Henrico County, Virginia","307576","*****","*****","null","273084","1346","null","null","34492","null","1346","null",
