"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US39035","Cuyahoga County, Ohio","1247451","null","*****","*****","1153226","null","2721","null","94225","null","2721","null",
"0500000US39037","Darke County, Ohio","51513","null","*****","*****","51035","null","112","null","478","null","112","null",
"0500000US39039","Defiance County, Ohio","38160","null","*****","*****","37305","null","257","null","855","null","257","null",
"0500000US39041","Delaware County, Ohio","201135","null","*****","*****","185801","null","932","null","15334","null","932","null",
"0500000US39043","Erie County, Ohio","74780","null","*****","*****","73284","null","249","null","1496","null","249","null",
"0500000US39045","Fairfield County, Ohio","154457","null","*****","*****","148739","null","572","null","5718","null","572","null",
"0500000US39047","Fayette County, Ohio","28620","null","*****","*****","28104","null","81","null","516","null","81","null",
"0500000US39049","Franklin County, Ohio","1290360","null","*****","*****","1149856","null","3500","null","140504","null","3500","null",
"0500000US39051","Fulton County, Ohio","42253","null","*****","*****","41514","null","248","null","739","null","248","null",
"0500000US39053","Gallia County, Ohio","30088","null","*****","*****","29737","null","153","null","351","null","153","null",
"0500000US39055","Geauga County, Ohio","93843","null","*****","*****","91493","null","354","null","2350","null","354","null",
"0500000US39057","Greene County, Ohio","166502","null","*****","*****","158343","null","598","null","8159","null","598","null",
"0500000US39059","Guernsey County, Ohio","39111","null","*****","*****","38764","null","85","null","347","null","85","null",
"0500000US39061","Hamilton County, Ohio","813589","null","*****","*****","766953","null","1971","null","46636","null","1971","null",
"0500000US39063","Hancock County, Ohio","75837","null","*****","*****","73050","null","406","null","2787","null","406","null",
"0500000US39065","Hardin County, Ohio","31425","null","*****","*****","30867","null","161","null","558","null","161","null",
"0500000US39067","Harrison County, Ohio","15211","null","*****","*****","15097","null","53","null","114","null","53","null",
"0500000US39069","Henry County, Ohio","27208","null","*****","*****","26787","null","130","null","421","null","130","null",
"0500000US39071","Highland County, Ohio","43016","null","*****","*****","42577","null","128","null","439","null","128","null",
"0500000US39073","Hocking County, Ohio","28390","null","*****","*****","28219","null","96","null","171","null","96","null",
"0500000US39075","Holmes County, Ohio","43901","null","*****","*****","43710","null","78","null","191","null","78","null",
"0500000US39077","Huron County, Ohio","58339","null","*****","*****","57409","null","252","null","930","null","252","null",
"0500000US39079","Jackson County, Ohio","32450","null","*****","*****","32188","null","178","null","262","null","178","null",
"0500000US39081","Jefferson County, Ohio","66371","null","*****","*****","65396","null","196","null","975","null","196","null",
"0500000US39083","Knox County, Ohio","61481","null","*****","*****","60684","null","200","null","797","null","200","null",
"0500000US39085","Lake County, Ohio","229954","null","*****","*****","217300","null","891","null","12654","null","891","null",
"0500000US39087","Lawrence County, Ohio","60184","null","*****","*****","59688","null","127","null","496","null","127","null",
"0500000US39089","Licking County, Ohio","173750","null","*****","*****","169193","null","737","null","4557","null","737","null",
"0500000US39091","Logan County, Ohio","45316","null","*****","*****","44684","null","152","null","632","null","152","null",
"0500000US39093","Lorain County, Ohio","307670","null","*****","*****","298643","null","794","null","9027","null","794","null",
"0500000US39095","Lucas County, Ohio","431102","null","*****","*****","415144","null","1070","null","15958","null","1070","null",
"0500000US39097","Madison County, Ohio","44135","null","*****","*****","43485","null","202","null","650","null","202","null",
"0500000US39099","Mahoning County, Ohio","229961","null","*****","*****","224768","null","466","null","5193","null","466","null",
"0500000US39101","Marion County, Ohio","65299","null","*****","*****","64169","null","359","null","1130","null","359","null",
"0500000US39103","Medina County, Ohio","177980","null","*****","*****","172871","null","484","null","5109","null","484","null",
"0500000US39105","Meigs County, Ohio","23078","null","*****","*****","23002","null","51","null","76","null","51","null",
"0500000US39107","Mercer County, Ohio","40884","null","*****","*****","40300","null","140","null","584","null","140","null",
"0500000US39109","Miami County, Ohio","105371","null","*****","*****","103359","null","332","null","2012","null","332","null",
"0500000US39111","Monroe County, Ohio","13942","null","*****","*****","13857","null","59","null","85","null","59","null",
"0500000US39113","Montgomery County, Ohio","531670","null","*****","*****","505505","null","1285","null","26165","null","1285","null",
"0500000US39115","Morgan County, Ohio","14640","null","*****","*****","14565","null","41","null","75","null","41","null",
"0500000US39117","Morrow County, Ohio","35043","null","*****","*****","34839","null","133","null","204","null","133","null",
"0500000US39119","Muskingum County, Ohio","86131","null","*****","*****","85367","null","236","null","764","null","236","null",
"0500000US39121","Noble County, Ohio","14416","null","*****","*****","14339","null","53","null","77","null","53","null",
"0500000US39123","Ottawa County, Ohio","40632","null","*****","*****","40148","null","118","null","484","null","118","null",
"0500000US39125","Paulding County, Ohio","18809","null","*****","*****","18488","null","88","null","321","null","88","null",
"0500000US39127","Perry County, Ohio","36022","null","*****","*****","35790","null","136","null","232","null","136","null",
"0500000US39129","Pickaway County, Ohio","57762","null","*****","*****","56964","null","236","null","798","null","236","null",
"0500000US39131","Pike County, Ohio","28000","null","*****","*****","27906","null","79","null","94","null","79","null",
"0500000US39133","Portage County, Ohio","162511","null","*****","*****","156222","null","718","null","6289","null","718","null",
"0500000US39135","Preble County, Ohio","41093","null","*****","*****","40689","null","84","null","404","null","84","null",
"0500000US39137","Putnam County, Ohio","33911","null","*****","*****","33426","null","142","null","485","null","142","null",
"0500000US39139","Richland County, Ohio","121100","null","*****","*****","119089","null","265","null","2011","null","265","null",
"0500000US39141","Ross County, Ohio","76948","null","*****","*****","76192","null","120","null","756","null","120","null",
"0500000US39143","Sandusky County, Ohio","59029","null","*****","*****","58123","null","283","null","906","null","283","null",
"0500000US39145","Scioto County, Ohio","76040","null","*****","*****","75451","null","149","null","589","null","149","null",
"0500000US39147","Seneca County, Ohio","55351","null","*****","*****","54289","null","229","null","1062","null","229","null",
"0500000US39149","Shelby County, Ohio","48749","null","*****","*****","47901","null","124","null","848","null","124","null",
