"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"0500000US27143","Sibley County, Minnesota","15219","*****","*****","null","14662","null","127","null","557","127","null","null",
"0500000US27145","Stearns County, Minnesota","147927","*****","*****","null","142117","null","539","null","5810","539","null","null",
"0500000US27147","Steele County, Minnesota","36434","*****","*****","null","35128","null","181","null","1306","181","null","null",
"0500000US27149","Stevens County, Minnesota","9711","*****","*****","null","9387","null","88","null","324","88","null","null",
"0500000US27151","Swift County, Minnesota","9946","*****","*****","null","9740","null","65","null","206","65","null","null",
"0500000US27153","Todd County, Minnesota","24804","*****","*****","null","23965","null","92","null","839","92","null","null",
"0500000US27155","Traverse County, Minnesota","3657","*****","*****","null","3577","null","28","null","80","28","null","null",
"0500000US27157","Wabasha County, Minnesota","21743","*****","*****","null","21391","null","106","null","352","106","null","null",
"0500000US27159","Wadena County, Minnesota","13809","*****","*****","null","13675","null","54","null","134","54","null","null",
"0500000US27161","Waseca County, Minnesota","19168","*****","*****","null","18680","null","110","null","488","110","null","null",
"0500000US27163","Washington County, Minnesota","232536","*****","*****","null","218280","null","812","null","14256","812","null","null",
"0500000US27165","Watonwan County, Minnesota","11212","*****","*****","null","9872","null","214","null","1340","214","null","null",
"0500000US27167","Wilkin County, Minnesota","6636","*****","*****","null","6598","null","29","null","38","29","null","null",
"0500000US27169","Winona County, Minnesota","51304","*****","*****","null","49661","null","264","null","1643","264","null","null",
"0500000US27171","Wright County, Minnesota","120764","*****","*****","null","117529","null","401","null","3235","401","null","null",
"0500000US27173","Yellow Medicine County, Minnesota","10514","*****","*****","null","10371","null","44","null","143","44","null","null",
"0500000US28001","Adams County, Mississippi","32659","*****","*****","null","32398","null","156","null","261","156","null","null",
"0500000US28003","Alcorn County, Mississippi","36708","*****","*****","null","36079","null","94","null","629","94","null","null",
"0500000US28005","Amite County, Mississippi","13318","*****","*****","null","13287","null","44","null","31","44","null","null",
"0500000US28007","Attala County, Mississippi","19545","*****","*****","null","19308","null","68","null","237","68","null","null",
"0500000US28009","Benton County, Mississippi","8652","*****","*****","null","8485","null","127","null","167","127","null","null",
"0500000US28011","Bolivar County, Mississippi","35063","*****","*****","null","34817","null","85","null","246","85","null","null",
"0500000US28013","Calhoun County, Mississippi","14945","*****","*****","null","14488","null","55","null","457","55","null","null",
"0500000US28015","Carroll County, Mississippi","10608","*****","*****","null","10516","null","98","null","92","98","null","null",
"0500000US28017","Chickasaw County, Mississippi","17689","*****","*****","null","17412","null","93","null","277","93","null","null",
"0500000US28019","Choctaw County, Mississippi","8680","*****","*****","null","8647","null","24","null","33","24","null","null",
"0500000US28021","Claiborne County, Mississippi","9928","*****","*****","null","9915","null","21","null","13","21","null","null",
"0500000US28023","Clarke County, Mississippi","16808","*****","*****","null","16715","null","61","null","93","61","null","null",
"0500000US28025","Clay County, Mississippi","20883","*****","*****","null","20834","null","48","null","49","48","null","null",
"0500000US28027","Coahoma County, Mississippi","26681","*****","*****","null","26468","null","99","null","213","99","null","null",
"0500000US28029","Copiah County, Mississippi","29521","*****","*****","null","29050","null","125","null","471","125","null","null",
"0500000US28031","Covington County, Mississippi","19557","*****","*****","null","19464","null","49","null","93","49","null","null",
"0500000US28033","DeSoto County, Mississippi","154715","*****","*****","null","149300","null","431","null","5415","431","null","null",
"0500000US28035","Forrest County, Mississippi","74290","*****","*****","null","72193","null","241","null","2097","241","null","null",
"0500000US28037","Franklin County, Mississippi","8130","*****","*****","null","8059","null","59","null","71","59","null","null",
"0500000US28039","George County, Mississippi","22061","*****","*****","null","21715","null","153","null","346","153","null","null",
"0500000US28041","Greene County, Mississippi","14009","*****","*****","null","13815","null","152","null","194","152","null","null",
"0500000US28043","Grenada County, Mississippi","22169","*****","*****","null","21910","null","175","null","259","175","null","null",
"0500000US28045","Hancock County, Mississippi","42408","*****","*****","null","40940","null","402","null","1468","402","null","null",
"0500000US28047","Harrison County, Mississippi","181791","*****","*****","null","172274","null","626","null","9517","626","null","null",
"0500000US28049","Hinds County, Mississippi","246067","*****","*****","null","241385","null","498","null","4682","498","null","null",
"0500000US28051","Holmes County, Mississippi","19597","*****","*****","null","19555","null","37","null","42","37","null","null",
"0500000US28053","Humphreys County, Mississippi","9610","*****","*****","null","9577","null","37","null","33","37","null","null",
"0500000US28055","Issaquena County, Mississippi","1893","294","null","null","1893","null","294","null","0","127","null","null",
"0500000US28057","Itawamba County, Mississippi","23329","*****","*****","null","23258","null","43","null","71","43","null","null",
"0500000US28059","Jackson County, Mississippi","137082","*****","*****","null","132698","null","540","null","4384","540","null","null",
"0500000US28061","Jasper County, Mississippi","17383","*****","*****","null","17338","null","48","null","45","48","null","null",
"0500000US28063","Jefferson County, Mississippi","7970","*****","*****","null","7970","null","127","null","0","127","null","null",
"0500000US28065","Jefferson Davis County, Mississippi","12666","*****","*****","null","12537","null","106","null","129","106","null","null",
"0500000US28067","Jones County, Mississippi","67144","*****","*****","null","65360","null","347","null","1784","347","null","null",
"0500000US28069","Kemper County, Mississippi","10470","*****","*****","null","10437","null","29","null","33","29","null","null",
"0500000US28071","Lafayette County, Mississippi","45859","*****","*****","null","44122","null","280","null","1737","280","null","null",
"0500000US28073","Lamar County, Mississippi","52559","*****","*****","null","51387","null","180","null","1172","180","null","null",
"0500000US28075","Lauderdale County, Mississippi","79405","*****","*****","null","78030","null","252","null","1375","252","null","null",
"0500000US28077","Lawrence County, Mississippi","13016","*****","*****","null","12910","null","43","null","106","43","null","null",
"0500000US28079","Leake County, Mississippi","23547","*****","*****","null","23015","null","72","null","532","72","null","null",
"0500000US28081","Lee County, Mississippi","81446","*****","*****","null","80001","null","312","null","1445","312","null","null",
"0500000US28083","Leflore County, Mississippi","33109","*****","*****","null","32040","null","537","null","1069","537","null","null",
"0500000US28085","Lincoln County, Mississippi","34622","*****","*****","null","34374","null","194","null","248","194","null","null",
"0500000US28087","Lowndes County, Mississippi","59482","*****","*****","null","58450","null","249","null","1032","249","null","null",
"0500000US28089","Madison County, Mississippi","91987","*****","*****","null","88418","null","380","null","3569","380","null","null",
"0500000US28091","Marion County, Mississippi","26758","*****","*****","null","26571","null","91","null","187","91","null","null",
"0500000US28093","Marshall County, Mississippi","37002","*****","*****","null","36199","null","131","null","803","131","null","null",
"0500000US28095","Monroe County, Mississippi","37282","*****","*****","null","37089","null","96","null","193","96","null","null",
"0500000US28097","Montgomery County, Mississippi","11138","*****","*****","null","11088","null","44","null","50","44","null","null",
"0500000US28099","Neshoba County, Mississippi","29545","*****","*****","null","29318","null","104","null","227","104","null","null",
"0500000US28101","Newton County, Mississippi","21828","*****","*****","null","21510","null","149","null","318","149","null","null",
"0500000US28103","Noxubee County, Mississippi","11747","*****","*****","null","11731","null","18","null","16","18","null","null",
"0500000US28105","Oktibbeha County, Mississippi","46529","*****","*****","null","45361","null","230","null","1168","230","null","null",
"0500000US28107","Panola County, Mississippi","34782","*****","*****","null","34495","null","108","null","287","108","null","null",
"0500000US28109","Pearl River County, Mississippi","55923","*****","*****","null","55097","null","284","null","826","284","null","null",
"0500000US28111","Perry County, Mississippi","12243","*****","*****","null","12172","null","94","null","71","94","null","null",
"0500000US28113","Pike County, Mississippi","40284","*****","*****","null","39758","null","180","null","526","180","null","null",
"0500000US28115","Pontotoc County, Mississippi","29523","*****","*****","null","28443","null","113","null","1080","113","null","null",
"0500000US28117","Prentiss County, Mississippi","25411","*****","*****","null","25097","null","258","null","314","258","null","null",
"0500000US28119","Quitman County, Mississippi","8551","*****","*****","null","8537","null","18","null","14","18","null","null",
"0500000US28121","Rankin County, Mississippi","138523","*****","*****","null","135595","null","398","null","2928","398","null","null",
"0500000US28123","Scott County, Mississippi","28180","*****","*****","null","26268","null","159","null","1912","159","null","null",
"0500000US28125","Sharkey County, Mississippi","4797","294","null","null","4797","null","294","null","0","127","null","null",
"0500000US28127","Simpson County, Mississippi","27575","*****","*****","null","27117","null","242","null","458","242","null","null",
"0500000US28129","Smith County, Mississippi","16443","*****","*****","null","16388","null","49","null","55","49","null","null",
"0500000US28131","Stone County, Mississippi","16923","*****","*****","null","16746","null","94","null","177","94","null","null",
"0500000US28133","Sunflower County, Mississippi","30504","*****","*****","null","30278","null","75","null","226","75","null","null",
"0500000US28135","Tallahatchie County, Mississippi","15270","*****","*****","null","14661","null","239","null","609","239","null","null",
"0500000US28137","Tate County, Mississippi","28198","*****","*****","null","27836","null","181","null","362","181","null","null",
"0500000US28139","Tippah County, Mississippi","21993","*****","*****","null","21487","null","133","null","506","133","null","null",
"0500000US28141","Tishomingo County, Mississippi","19535","*****","*****","null","19156","null","83","null","379","83","null","null",
"0500000US28143","Tunica County, Mississippi","10817","*****","*****","null","10479","null","121","null","338","121","null","null",
"0500000US28145","Union County, Mississippi","26922","*****","*****","null","26044","null","267","null","878","267","null","null",
"0500000US28147","Walthall County, Mississippi","15530","*****","*****","null","15502","null","31","null","28","31","null","null",
"0500000US28149","Warren County, Mississippi","48890","*****","*****","null","48035","null","156","null","855","156","null","null",
"0500000US28151","Washington County, Mississippi","52455","*****","*****","null","51857","null","204","null","598","204","null","null",
"0500000US28153","Wayne County, Mississippi","20971","*****","*****","null","20901","null","71","null","70","71","null","null",
"0500000US28155","Webster County, Mississippi","10139","*****","*****","null","10036","null","42","null","103","42","null","null",
"0500000US28157","Wilkinson County, Mississippi","10070","*****","*****","null","10052","null","23","null","18","23","null","null",
"0500000US28159","Winston County, Mississippi","19378","*****","*****","null","19335","null","39","null","43","39","null","null",
"0500000US28161","Yalobusha County, Mississippi","12869","*****","*****","null","12835","null","48","null","34","48","null","null",
"0500000US28163","Yazoo County, Mississippi","28402","*****","*****","null","27758","null","167","null","644","167","null","null",
"0500000US29001","Adair County, Missouri","25315","*****","*****","null","24693","null","172","null","622","172","null","null",
"0500000US29003","Andrew County, Missouri","17006","*****","*****","null","16807","null","74","null","199","74","null","null",
"0500000US29005","Atchison County, Missouri","5811","*****","*****","null","5787","null","21","null","24","21","null","null",
"0500000US29007","Audrain County, Missouri","25684","*****","*****","null","25264","null","135","null","420","135","null","null",
"0500000US29009","Barry County, Missouri","35753","*****","*****","null","34317","null","229","null","1436","229","null","null",
"0500000US29011","Barton County, Missouri","12634","*****","*****","null","12536","null","86","null","98","86","null","null",
"0500000US29013","Bates County, Missouri","17132","*****","*****","null","16984","null","104","null","148","104","null","null",
"0500000US29015","Benton County, Missouri","18975","*****","*****","null","18533","null","223","null","442","223","null","null",
"0500000US29017","Bollinger County, Missouri","12445","*****","*****","null","12344","null","67","null","101","67","null","null",
"0500000US29019","Boone County, Missouri","158067","*****","*****","null","148701","null","717","null","9366","717","null","null",
"0500000US29021","Buchanan County, Missouri","88195","*****","*****","null","86021","null","346","null","2174","346","null","null",
"0500000US29023","Butler County, Missouri","42437","*****","*****","null","41835","null","207","null","602","207","null","null",
"0500000US29025","Caldwell County, Missouri","9380","*****","*****","null","9309","null","30","null","71","30","null","null",
"0500000US29027","Callaway County, Missouri","43769","*****","*****","null","43325","null","161","null","444","161","null","null",
"0500000US29029","Camden County, Missouri","43157","*****","*****","null","42425","null","207","null","732","207","null","null",
"0500000US29031","Cape Girardeau County, Missouri","74283","*****","*****","null","72909","null","241","null","1374","241","null","null",
"0500000US29033","Carroll County, Missouri","9485","*****","*****","null","9372","null","77","null","113","77","null","null",
"0500000US29035","Carter County, Missouri","6141","*****","*****","null","6083","null","51","null","58","51","null","null",
"0500000US29037","Cass County, Missouri","97598","*****","*****","null","95836","null","271","null","1762","271","null","null",
"0500000US29039","Cedar County, Missouri","14091","*****","*****","null","13892","null","104","null","199","104","null","null",
"0500000US29041","Chariton County, Missouri","7871","*****","*****","null","7806","null","36","null","65","36","null","null",
"0500000US29043","Christian County, Missouri","74156","*****","*****","null","72822","null","285","null","1334","285","null","null",
"0500000US29045","Clark County, Missouri","7169","*****","*****","null","7126","null","32","null","43","32","null","null",
"0500000US29047","Clay County, Missouri","215015","*****","*****","null","205160","null","827","null","9855","827","null","null",
"0500000US29049","Clinton County, Missouri","20682","*****","*****","null","20454","null","98","null","228","98","null","null",
"0500000US29051","Cole County, Missouri","74767","*****","*****","null","72471","null","353","null","2296","353","null","null",
"0500000US29053","Cooper County, Missouri","17583","*****","*****","null","17406","null","83","null","177","83","null","null",
"0500000US29055","Crawford County, Missouri","24640","*****","*****","null","24498","null","86","null","142","86","null","null",
"0500000US29057","Dade County, Missouri","7929","*****","*****","null","7884","null","40","null","45","40","null","null",
"0500000US29059","Dallas County, Missouri","16813","*****","*****","null","16720","null","58","null","93","58","null","null",
"0500000US29061","Daviess County, Missouri","8359","*****","*****","null","8289","null","52","null","70","52","null","null",
"0500000US29063","DeKalb County, Missouri","12872","*****","*****","null","12668","null","91","null","204","91","null","null",
"0500000US29065","Dent County, Missouri","15497","*****","*****","null","15324","null","97","null","173","97","null","null",
"0500000US29067","Douglas County, Missouri","13689","*****","*****","null","13649","null","20","null","40","20","null","null",
"0500000US29069","Dunklin County, Missouri","32140","*****","*****","null","31344","null","132","null","796","132","null","null",
"0500000US29071","Franklin County, Missouri","100737","*****","*****","null","99814","null","232","null","923","232","null","null",
"0500000US29073","Gasconade County, Missouri","15334","*****","*****","null","15121","null","97","null","213","97","null","null",
"0500000US29075","Gentry County, Missouri","6760","*****","*****","null","6724","null","31","null","36","31","null","null",
"0500000US29077","Greene County, Missouri","270190","*****","*****","null","262817","null","537","null","7373","537","null","null",
"0500000US29079","Grundy County, Missouri","10214","*****","*****","null","10081","null","86","null","133","86","null","null",
"0500000US29081","Harrison County, Missouri","8941","*****","*****","null","8839","null","49","null","102","49","null","null",
"0500000US29083","Henry County, Missouri","22373","*****","*****","null","22040","null","137","null","333","137","null","null",
"0500000US29085","Hickory County, Missouri","9579","*****","*****","null","9542","null","30","null","37","30","null","null",
"0500000US29087","Holt County, Missouri","4944","*****","*****","null","4894","null","17","null","50","17","null","null",
"0500000US29089","Howard County, Missouri","10120","*****","*****","null","10007","null","67","null","113","67","null","null",
"0500000US29091","Howell County, Missouri","39763","*****","*****","null","39014","null","187","null","749","187","null","null",
"0500000US29093","Iron County, Missouri","10670","*****","*****","null","10624","null","40","null","46","40","null","null",
"0500000US29095","Jackson County, Missouri","666997","*****","*****","null","630164","null","1472","null","36833","1472","null","null",
"0500000US29097","Jasper County, Missouri","115029","*****","*****","null","110429","null","442","null","4600","442","null","null",
"0500000US29099","Jefferson County, Missouri","216262","*****","*****","null","212295","null","541","null","3967","541","null","null",
"0500000US29101","Johnson County, Missouri","52041","*****","*****","null","50521","null","363","null","1520","363","null","null",
"0500000US29103","Knox County, Missouri","4134","*****","*****","null","4110","null","17","null","24","17","null","null",
"0500000US29105","Laclede County, Missouri","35357","*****","*****","null","34750","null","225","null","607","225","null","null",
"0500000US29107","Lafayette County, Missouri","33313","*****","*****","null","32868","null","145","null","445","145","null","null",
"0500000US29109","Lawrence County, Missouri","38373","*****","*****","null","37216","null","237","null","1157","237","null","null",
"0500000US29111","Lewis County, Missouri","10235","*****","*****","null","10111","null","71","null","124","71","null","null",
"0500000US29113","Lincoln County, Missouri","51333","*****","*****","null","50622","null","162","null","711","162","null","null",
"0500000US29115","Linn County, Missouri","12824","*****","*****","null","12638","null","108","null","186","108","null","null",
"0500000US29117","Livingston County, Missouri","14961","*****","*****","null","14933","null","25","null","28","25","null","null",
"0500000US29119","McDonald County, Missouri","23016","*****","*****","null","21666","null","222","null","1350","222","null","null",
"0500000US29121","Macon County, Missouri","15539","*****","*****","null","15516","null","18","null","23","18","null","null",
"0500000US29123","Madison County, Missouri","12269","*****","*****","null","12081","null","75","null","188","75","null","null",
"0500000US29125","Maries County, Missouri","9203","*****","*****","null","9120","null","89","null","83","89","null","null",
"0500000US29127","Marion County, Missouri","28579","*****","*****","null","28455","null","63","null","124","63","null","null",
"0500000US29129","Mercer County, Missouri","3731","*****","*****","null","3669","null","37","null","62","37","null","null",
"0500000US29131","Miller County, Missouri","24805","*****","*****","null","24425","null","128","null","380","128","null","null",
"0500000US29133","Mississippi County, Missouri","14143","*****","*****","null","13784","null","387","null","359","387","null","null",
"0500000US29135","Moniteau County, Missouri","15468","*****","*****","null","15164","null","83","null","304","83","null","null",
"0500000US29137","Monroe County, Missouri","9078","*****","*****","null","9022","null","32","null","56","32","null","null",
"0500000US29139","Montgomery County, Missouri","12247","*****","*****","null","12202","null","24","null","45","24","null","null",
"0500000US29141","Morgan County, Missouri","20631","*****","*****","null","20415","null","114","null","216","114","null","null",
"0500000US29143","New Madrid County, Missouri","18847","*****","*****","null","18714","null","84","null","133","84","null","null",
"0500000US29145","Newton County, Missouri","57561","*****","*****","null","55636","null","296","null","1925","296","null","null",
"0500000US29147","Nodaway County, Missouri","23031","*****","*****","null","22592","null","124","null","439","124","null","null",
"0500000US29149","Oregon County, Missouri","10739","*****","*****","null","10595","null","78","null","144","78","null","null",
"0500000US29151","Osage County, Missouri","13768","*****","*****","null","13706","null","29","null","62","29","null","null",
"0500000US29153","Ozark County, Missouri","9688","*****","*****","null","9615","null","47","null","73","47","null","null",
"0500000US29155","Pemiscot County, Missouri","18587","*****","*****","null","18425","null","64","null","162","64","null","null",
"0500000US29157","Perry County, Missouri","18919","*****","*****","null","18593","null","85","null","326","85","null","null",
"0500000US29159","Pettis County, Missouri","41587","*****","*****","null","39309","null","272","null","2278","272","null","null",
"0500000US29161","Phelps County, Missouri","44473","*****","*****","null","43084","null","228","null","1389","228","null","null",
"0500000US29163","Pike County, Missouri","18590","*****","*****","null","18318","null","99","null","272","99","null","null",
"0500000US29165","Platte County, Missouri","86894","*****","*****","null","82864","null","411","null","4030","411","null","null",
"0500000US29167","Polk County, Missouri","30729","*****","*****","null","30210","null","171","null","519","171","null","null",
"0500000US29169","Pulaski County, Missouri","49114","*****","*****","null","46622","null","318","null","2492","318","null","null",
"0500000US29171","Putnam County, Missouri","5040","*****","*****","null","4938","null","71","null","102","71","null","null",
"0500000US29173","Ralls County, Missouri","10127","*****","*****","null","10120","null","9","null","7","9","null","null",
"0500000US29175","Randolph County, Missouri","25495","*****","*****","null","25160","null","124","null","335","124","null","null",
"0500000US29177","Ray County, Missouri","23667","*****","*****","null","23380","null","128","null","287","128","null","null",
"0500000US29179","Reynolds County, Missouri","6698","*****","*****","null","6670","null","22","null","28","22","null","null",
"0500000US29181","Ripley County, Missouri","14057","*****","*****","null","13892","null","92","null","165","92","null","null",
"0500000US29183","St. Charles County, Missouri","350606","*****","*****","null","338572","null","810","null","12034","810","null","null",
"0500000US29185","St. Clair County, Missouri","9757","*****","*****","null","9731","null","19","null","26","19","null","null",
"0500000US29186","Ste. Genevieve County, Missouri","18205","*****","*****","null","18095","null","53","null","110","53","null","null",
"0500000US29187","St. Francois County, Missouri","64239","*****","*****","null","63593","null","289","null","646","289","null","null",
"0500000US29189","St. Louis County, Missouri","999454","*****","*****","null","937340","null","2071","null","62114","2071","null","null",
"0500000US29195","Saline County, Missouri","23126","*****","*****","null","21993","null","145","null","1133","145","null","null",
"0500000US29197","Schuyler County, Missouri","4361","*****","*****","null","4330","null","25","null","31","25","null","null",
"0500000US29199","Scotland County, Missouri","4831","*****","*****","null","4808","null","33","null","23","33","null","null",
"0500000US29201","Scott County, Missouri","39370","*****","*****","null","39105","null","74","null","265","74","null","null",
"0500000US29203","Shannon County, Missouri","8404","*****","*****","null","8287","null","110","null","117","110","null","null",
"0500000US29205","Shelby County, Missouri","6439","*****","*****","null","6347","null","69","null","92","69","null","null",
"0500000US29207","Stoddard County, Missouri","30089","*****","*****","null","30008","null","50","null","81","50","null","null",
"0500000US29209","Stone County, Missouri","32003","*****","*****","null","31635","null","123","null","368","123","null","null",
"0500000US29211","Sullivan County, Missouri","6728","*****","*****","null","6163","null","58","null","565","58","null","null",
"0500000US29213","Taney County, Missouri","49324","*****","*****","null","47811","null","254","null","1513","254","null","null",
"0500000US29215","Texas County, Missouri","25662","*****","*****","null","25375","null","96","null","287","96","null","null",
"0500000US29217","Vernon County, Missouri","20917","*****","*****","null","20634","null","192","null","283","192","null","null",
"0500000US29219","Warren County, Missouri","31635","*****","*****","null","31123","null","121","null","512","121","null","null",
"0500000US29221","Washington County, Missouri","24981","*****","*****","null","24840","null","83","null","141","83","null","null",
"0500000US29223","Wayne County, Missouri","13433","*****","*****","null","13382","null","53","null","51","53","null","null",
"0500000US29225","Webster County, Missouri","35678","*****","*****","null","35554","null","71","null","124","71","null","null",
"0500000US29227","Worth County, Missouri","2188","*****","*****","null","2180","null","10","null","8","10","null","null",
"0500000US29229","Wright County, Missouri","18731","*****","*****","null","18427","null","155","null","304","155","null","null",
"0500000US29510","St. Louis city, Missouri","318809","*****","*****","null","297553","null","1342","null","21256","1342","null","null",
"0500000US30001","Beaverhead County, Montana","9132","*****","*****","null","8901","null","116","null","231","116","null","null",
"0500000US30003","Big Horn County, Montana","12663","*****","*****","null","12578","null","59","null","85","59","null","null",
"0500000US30005","Blaine County, Montana","6472","*****","*****","null","6440","null","20","null","32","20","null","null",
"0500000US30007","Broadwater County, Montana","5287","*****","*****","null","5251","null","30","null","36","30","null","null",
"0500000US30009","Carbon County, Montana","9994","*****","*****","null","9782","null","79","null","212","79","null","null",
"0500000US30011","Carter County, Montana","1289","101","null","null","1284","null","101","null","5","6","null","null",
"0500000US30013","Cascade County, Montana","80562","*****","*****","null","78804","null","306","null","1758","306","null","null",
"0500000US30015","Chouteau County, Montana","5765","*****","*****","null","5679","null","35","null","86","35","null","null",
"0500000US30017","Custer County, Montana","11548","*****","*****","null","11421","null","63","null","127","63","null","null",
"0500000US30019","Daniels County, Montana","1649","149","null","null","1623","null","148","null","26","18","null","null",
"0500000US30021","Dawson County, Montana","8933","*****","*****","null","8892","null","30","null","41","30","null","null",
"0500000US30023","Deer Lodge County, Montana","9270","*****","*****","null","9179","null","64","null","91","64","null","null",
"0500000US30025","Fallon County, Montana","2813","*****","*****","null","2768","null","34","null","45","34","null","null",
"0500000US30027","Fergus County, Montana","11513","*****","*****","null","11403","null","75","null","110","75","null","null",
"0500000US30029","Flathead County, Montana","89215","*****","*****","null","87415","null","398","null","1800","398","null","null",
"0500000US30031","Gallatin County, Montana","87676","*****","*****","null","85001","null","376","null","2675","376","null","null",
"0500000US30033","Garfield County, Montana","1224","98","null","null","1223","null","98","null","1","2","null","null",
"0500000US30035","Glacier County, Montana","13251","*****","*****","null","13067","null","98","null","184","98","null","null",
"0500000US30037","Golden Valley County, Montana","810","78","null","null","809","null","78","null","1","3","null","null",
"0500000US30039","Granite County, Montana","3044","*****","*****","null","3025","null","12","null","19","12","null","null",
"0500000US30041","Hill County, Montana","16007","*****","*****","null","15772","null","78","null","235","78","null","null",
"0500000US30043","Jefferson County, Montana","11166","*****","*****","null","11021","null","73","null","145","73","null","null",
"0500000US30045","Judith Basin County, Montana","1967","134","null","null","1944","null","130","null","23","15","null","null",
"0500000US30047","Lake County, Montana","28493","*****","*****","null","27915","null","130","null","578","130","null","null",
"0500000US30049","Lewis and Clark County, Montana","61643","*****","*****","null","60411","null","209","null","1232","209","null","null",
"0500000US30051","Liberty County, Montana","2261","*****","*****","null","2205","null","28","null","56","28","null","null",
"0500000US30053","Lincoln County, Montana","19507","*****","*****","null","19077","null","145","null","430","145","null","null",
"0500000US30055","McCone County, Montana","1714","127","null","null","1708","null","127","null","6","7","null","null",
"0500000US30057","Madison County, Montana","7588","*****","*****","null","7252","null","145","null","336","145","null","null",
"0500000US30059","Meagher County, Montana","2024","134","null","null","1951","null","141","null","73","73","null","null",
"0500000US30061","Mineral County, Montana","4193","*****","*****","null","4147","null","41","null","46","41","null","null",
"0500000US30063","Missoula County, Montana","107288","*****","*****","null","104723","null","332","null","2565","332","null","null",
"0500000US30065","Musselshell County, Montana","4339","99","null","null","4234","null","111","null","105","47","null","null",
"0500000US30067","Park County, Montana","15752","*****","*****","null","15286","null","179","null","466","179","null","null",
"0500000US30069","Petroleum County, Montana","598","99","null","null","598","null","99","null","0","104","null","null",
"0500000US30071","Phillips County, Montana","4206","*****","*****","null","4171","null","33","null","35","33","null","null",
"0500000US30073","Pondera County, Montana","6145","*****","*****","null","6004","null","67","null","141","67","null","null",
"0500000US30075","Powder River County, Montana","1659","101","null","null","1653","null","103","null","6","9","null","null",
"0500000US30077","Powell County, Montana","7077","*****","*****","null","7001","null","40","null","76","40","null","null",
"0500000US30079","Prairie County, Montana","1089","108","null","null","1081","null","107","null","8","8","null","null",
"0500000US30081","Ravalli County, Montana","40013","*****","*****","null","39341","null","170","null","672","170","null","null",
"0500000US30083","Richland County, Montana","9498","*****","*****","null","9312","null","108","null","186","108","null","null",
"0500000US30085","Roosevelt County, Montana","10273","*****","*****","null","10204","null","45","null","69","45","null","null",
"0500000US30087","Rosebud County, Montana","9134","*****","*****","null","9074","null","41","null","60","41","null","null",
"0500000US30089","Sanders County, Montana","11366","*****","*****","null","11202","null","89","null","164","89","null","null",
"0500000US30091","Sheridan County, Montana","3505","149","null","null","3448","null","155","null","57","41","null","null",
"0500000US30093","Silver Bow County, Montana","33797","*****","*****","null","33082","null","208","null","715","208","null","null",
"0500000US30095","Stillwater County, Montana","8934","*****","*****","null","8823","null","50","null","111","50","null","null",
"0500000US30097","Sweet Grass County, Montana","3717","*****","*****","null","3635","null","56","null","82","56","null","null",
"0500000US30099","Teton County, Montana","6105","*****","*****","null","5964","null","54","null","141","54","null","null",
"0500000US30101","Toole County, Montana","5143","*****","*****","null","4956","null","74","null","187","74","null","null",
"0500000US30103","Treasure County, Montana","848","99","null","null","839","null","98","null","9","12","null","null",
"0500000US30105","Valley County, Montana","7345","*****","*****","null","7212","null","104","null","133","104","null","null",
"0500000US30107","Wheatland County, Montana","2118","*****","*****","null","2118","null","104","null","0","104","null","null",
"0500000US30109","Wibaux County, Montana","1067","123","null","null","1051","null","123","null","16","15","null","null",
"0500000US30111","Yellowstone County, Montana","144050","*****","*****","null","141660","null","278","null","2390","278","null","null",
"0500000US31001","Adams County, Nebraska","31126","*****","*****","null","29602","null","157","null","1524","157","null","null",
"0500000US31003","Antelope County, Nebraska","6742","*****","*****","null","6663","null","25","null","79","25","null","null",
"0500000US31005","Arthur County, Nebraska","426","67","null","null","425","null","67","null","1","4","null","null",
"0500000US31007","Banner County, Nebraska","720","74","null","null","693","null","75","null","27","17","null","null",
"0500000US31009","Blaine County, Nebraska","539","81","null","null","539","null","81","null","0","99","null","null",
"0500000US31011","Boone County, Nebraska","5553","*****","*****","null","5540","null","12","null","13","12","null","null",
"0500000US31013","Box Butte County, Nebraska","11372","*****","*****","null","11243","null","66","null","129","66","null","null",
"0500000US31015","Boyd County, Nebraska","2107","*****","*****","null","2104","null","5","null","3","5","null","null",
"0500000US31017","Brown County, Nebraska","3192","*****","*****","null","3151","null","29","null","41","29","null","null",
"0500000US31019","Buffalo County, Nebraska","45437","*****","*****","null","43762","null","223","null","1675","223","null","null",
"0500000US31021","Burt County, Nebraska","6964","*****","*****","null","6894","null","20","null","70","20","null","null",
"0500000US31023","Butler County, Nebraska","8382","*****","*****","null","8312","null","31","null","70","31","null","null",
"0500000US31025","Cass County, Nebraska","25246","*****","*****","null","24945","null","80","null","301","80","null","null",
"0500000US31027","Cedar County, Nebraska","8906","*****","*****","null","8872","null","23","null","34","23","null","null",
"0500000US31029","Chase County, Nebraska","3927","*****","*****","null","3756","null","72","null","171","72","null","null",
"0500000US31031","Cherry County, Nebraska","5783","*****","*****","null","5727","null","54","null","56","54","null","null",
"0500000US31033","Cheyenne County, Nebraska","10049","*****","*****","null","9738","null","112","null","311","112","null","null",
"0500000US31035","Clay County, Nebraska","6554","*****","*****","null","6379","null","57","null","175","57","null","null",
