"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US27095","Mille Lacs County, Minnesota","25891","*****","*****","null","25615","null","71","null","276","null","71","null",
"0500000US27097","Morrison County, Minnesota","33054","*****","*****","null","32738","null","49","null","316","null","49","null",
"0500000US27099","Mower County, Minnesota","39312","*****","*****","null","36510","null","308","null","2802","null","308","null",
"0500000US27101","Murray County, Minnesota","8586","*****","*****","null","8392","null","42","null","194","null","42","null",
"0500000US27103","Nicollet County, Minnesota","32923","*****","*****","null","31869","null","297","null","1054","null","297","null",
"0500000US27105","Nobles County, Minnesota","21589","*****","*****","null","17522","null","280","null","4067","null","280","null",
"0500000US27107","Norman County, Minnesota","6725","*****","*****","null","6638","null","21","null","87","null","21","null",
"0500000US27109","Olmsted County, Minnesota","147431","*****","*****","null","132868","null","743","null","14563","null","743","null",
"0500000US27111","Otter Tail County, Minnesota","57417","*****","*****","null","56027","null","210","null","1390","null","210","null",
"0500000US27113","Pennington County, Minnesota","14041","*****","*****","null","13705","null","71","null","336","null","71","null",
"0500000US27115","Pine County, Minnesota","29347","*****","*****","null","28765","null","109","null","582","null","109","null",
"0500000US27117","Pipestone County, Minnesota","9407","*****","*****","null","9131","null","53","null","276","null","53","null",
"0500000US27119","Polk County, Minnesota","31630","*****","*****","null","30840","null","207","null","790","null","207","null",
"0500000US27121","Pope County, Minnesota","10946","*****","*****","null","10862","null","23","null","84","null","23","null",
"0500000US27123","Ramsey County, Minnesota","521265","*****","*****","null","445231","null","1774","null","76034","null","1774","null",
"0500000US27125","Red Lake County, Minnesota","4071","*****","*****","null","4019","null","18","null","52","null","18","null",
"0500000US27127","Redwood County, Minnesota","15834","*****","*****","null","15452","null","57","null","382","null","57","null",
"0500000US27129","Renville County, Minnesota","15326","*****","*****","null","14925","null","81","null","401","null","81","null",
"0500000US27131","Rice County, Minnesota","64829","*****","*****","null","60419","null","383","null","4410","null","383","null",
"0500000US27133","Rock County, Minnesota","9587","*****","*****","null","9401","null","33","null","186","null","33","null",
"0500000US27135","Roseau County, Minnesota","15545","*****","*****","null","15074","null","88","null","471","null","88","null",
"0500000US27137","St. Louis County, Minnesota","200563","*****","*****","null","196354","null","395","null","4209","null","395","null",
"0500000US27139","Scott County, Minnesota","135129","*****","*****","null","123433","null","750","null","11696","null","750","null",
"0500000US27141","Sherburne County, Minnesota","89770","*****","*****","null","87419","null","355","null","2351","null","355","null",
"0500000US27143","Sibley County, Minnesota","15096","*****","*****","null","14457","null","137","null","639","null","137","null",
"0500000US27145","Stearns County, Minnesota","151728","*****","*****","null","144371","null","634","null","7357","null","634","null",
"0500000US27147","Steele County, Minnesota","36472","*****","*****","null","35041","null","216","null","1431","null","216","null",
"0500000US27149","Stevens County, Minnesota","9748","*****","*****","null","9396","null","95","null","352","null","95","null",
"0500000US27151","Swift County, Minnesota","9602","*****","*****","null","9412","null","52","null","190","null","52","null",
"0500000US27153","Todd County, Minnesota","24588","*****","*****","null","23731","null","116","null","857","null","116","null",
"0500000US27155","Traverse County, Minnesota","3455","*****","*****","null","3407","null","18","null","48","null","18","null",
"0500000US27157","Wabasha County, Minnesota","21485","*****","*****","null","21178","null","123","null","307","null","123","null",
"0500000US27159","Wadena County, Minnesota","13754","*****","*****","null","13588","null","48","null","166","null","48","null",
"0500000US27161","Waseca County, Minnesota","19127","*****","*****","null","18360","null","158","null","767","null","158","null",
"0500000US27163","Washington County, Minnesota","244103","*****","*****","null","229184","null","806","null","14919","null","806","null",
"0500000US27165","Watonwan County, Minnesota","11151","*****","*****","null","9942","null","161","null","1209","null","161","null",
"0500000US27167","Wilkin County, Minnesota","6561","*****","*****","null","6539","null","15","null","22","null","15","null",
"0500000US27169","Winona County, Minnesota","51285","*****","*****","null","49341","null","234","null","1944","null","234","null",
"0500000US27171","Wright County, Minnesota","127386","*****","*****","null","123943","null","473","null","3443","null","473","null",
"0500000US27173","Yellow Medicine County, Minnesota","10233","*****","*****","null","10064","null","45","null","169","null","45","null",
"0500000US28001","Adams County, Mississippi","32189","*****","*****","null","30552","null","283","null","1637","null","283","null",
"0500000US28003","Alcorn County, Mississippi","37279","*****","*****","null","36728","null","116","null","551","null","116","null",
"0500000US28005","Amite County, Mississippi","12957","*****","*****","null","12945","null","17","null","12","null","17","null",
"0500000US28007","Attala County, Mississippi","19303","*****","*****","null","19152","null","91","null","151","null","91","null",
"0500000US28009","Benton County, Mississippi","8573","*****","*****","null","8510","null","45","null","63","null","45","null",
"0500000US28011","Bolivar County, Mississippi","33961","*****","*****","null","33426","null","175","null","535","null","175","null",
"0500000US28013","Calhoun County, Mississippi","14841","*****","*****","null","14377","null","69","null","464","null","69","null",
"0500000US28015","Carroll County, Mississippi","10418","*****","*****","null","10347","null","64","null","71","null","64","null",
"0500000US28017","Chickasaw County, Mississippi","17376","*****","*****","null","17030","null","68","null","346","null","68","null",
"0500000US28019","Choctaw County, Mississippi","8399","*****","*****","null","8386","null","14","null","13","null","14","null",
"0500000US28021","Claiborne County, Mississippi","9396","*****","*****","null","9317","null","79","null","79","null","79","null",
"0500000US28023","Clarke County, Mississippi","16509","*****","*****","null","16454","null","38","null","55","null","38","null",
"0500000US28025","Clay County, Mississippi","20414","*****","*****","null","20323","null","88","null","91","null","88","null",
"0500000US28027","Coahoma County, Mississippi","25527","*****","*****","null","25346","null","111","null","181","null","111","null",
"0500000US28029","Copiah County, Mississippi","29028","*****","*****","null","28361","null","216","null","667","null","216","null",
"0500000US28031","Covington County, Mississippi","19495","*****","*****","null","19384","null","87","null","111","null","87","null",
"0500000US28033","DeSoto County, Mississippi","166266","*****","*****","null","160404","null","438","null","5862","null","438","null",
"0500000US28035","Forrest County, Mississippi","76159","*****","*****","null","74024","null","284","null","2135","null","284","null",
"0500000US28037","Franklin County, Mississippi","7944","*****","*****","null","7924","null","25","null","20","null","25","null",
"0500000US28039","George County, Mississippi","22960","*****","*****","null","22491","null","171","null","469","null","171","null",
"0500000US28041","Greene County, Mississippi","14308","*****","*****","null","14186","null","83","null","122","null","83","null",
"0500000US28043","Grenada County, Mississippi","21660","*****","*****","null","21556","null","106","null","104","null","106","null",
"0500000US28045","Hancock County, Mississippi","45136","*****","*****","null","43609","null","374","null","1527","null","374","null",
"0500000US28047","Harrison County, Mississippi","193642","*****","*****","null","184789","null","643","null","8853","null","643","null",
"0500000US28049","Hinds County, Mississippi","246364","*****","*****","null","241582","null","580","null","4782","null","580","null",
"0500000US28051","Holmes County, Mississippi","18965","*****","*****","null","18933","null","43","null","32","null","43","null",
"0500000US28053","Humphreys County, Mississippi","9106","*****","*****","null","9027","null","50","null","79","null","50","null",
"0500000US28055","Issaquena County, Mississippi","1279","153","null","null","1275","null","153","null","4","null","6","null",
"0500000US28057","Itawamba County, Mississippi","23415","*****","*****","null","23294","null","69","null","121","null","69","null",
"0500000US28059","Jackson County, Mississippi","140194","*****","*****","null","135082","null","491","null","5112","null","491","null",
"0500000US28061","Jasper County, Mississippi","16687","*****","*****","null","16603","null","68","null","84","null","68","null",
"0500000US28063","Jefferson County, Mississippi","7634","*****","*****","null","7634","null","17","null","0","null","17","null",
"0500000US28065","Jefferson Davis County, Mississippi","12100","*****","*****","null","12071","null","37","null","29","null","37","null",
"0500000US28067","Jones County, Mississippi","68273","*****","*****","null","66145","null","270","null","2128","null","270","null",
"0500000US28069","Kemper County, Mississippi","10310","*****","*****","null","10270","null","40","null","40","null","40","null",
"0500000US28071","Lafayette County, Mississippi","50256","*****","*****","null","48766","null","338","null","1490","null","338","null",
"0500000US28073","Lamar County, Mississippi","58038","*****","*****","null","56635","null","266","null","1403","null","266","null",
"0500000US28075","Lauderdale County, Mississippi","80261","*****","*****","null","78954","null","229","null","1307","null","229","null",
"0500000US28077","Lawrence County, Mississippi","12636","*****","*****","null","12622","null","15","null","14","null","15","null",
"0500000US28079","Leake County, Mississippi","23368","*****","*****","null","22812","null","95","null","556","null","95","null",
"0500000US28081","Lee County, Mississippi","84588","*****","*****","null","83028","null","206","null","1560","null","206","null",
"0500000US28083","Leflore County, Mississippi","31772","*****","*****","null","30897","null","407","null","875","null","407","null",
"0500000US28085","Lincoln County, Mississippi","34824","*****","*****","null","34655","null","124","null","169","null","124","null",
"0500000US28087","Lowndes County, Mississippi","59736","*****","*****","null","58614","null","227","null","1122","null","227","null",
"0500000US28089","Madison County, Mississippi","98622","*****","*****","null","94917","null","322","null","3705","null","322","null",
"0500000US28091","Marion County, Mississippi","26449","*****","*****","null","26375","null","70","null","74","null","70","null",
"0500000US28093","Marshall County, Mississippi","36636","*****","*****","null","36148","null","158","null","488","null","158","null",
"0500000US28095","Monroe County, Mississippi","36383","*****","*****","null","36245","null","63","null","138","null","63","null",
"0500000US28097","Montgomery County, Mississippi","10634","*****","*****","null","10631","null","5","null","3","null","5","null",
"0500000US28099","Neshoba County, Mississippi","29596","*****","*****","null","29343","null","120","null","253","null","120","null",
"0500000US28101","Newton County, Mississippi","21671","*****","*****","null","21412","null","145","null","259","null","145","null",
"0500000US28103","Noxubee County, Mississippi","11240","*****","*****","null","11079","null","90","null","161","null","90","null",
"0500000US28105","Oktibbeha County, Mississippi","48639","*****","*****","null","46715","null","319","null","1924","null","319","null",
"0500000US28107","Panola County, Mississippi","34507","*****","*****","null","34363","null","111","null","144","null","111","null",
"0500000US28109","Pearl River County, Mississippi","55293","*****","*****","null","54394","null","283","null","899","null","283","null",
"0500000US28111","Perry County, Mississippi","12173","*****","*****","null","12118","null","49","null","55","null","49","null",
"0500000US28113","Pike County, Mississippi","40209","*****","*****","null","39856","null","121","null","353","null","121","null",
"0500000US28115","Pontotoc County, Mississippi","30374","*****","*****","null","29780","null","367","null","594","null","367","null",
"0500000US28117","Prentiss County, Mississippi","25338","*****","*****","null","25226","null","75","null","112","null","75","null",
"0500000US28119","Quitman County, Mississippi","7902","*****","*****","null","7810","null","81","null","92","null","81","null",
"0500000US28121","Rankin County, Mississippi","145483","*****","*****","null","142154","null","430","null","3329","null","430","null",
"0500000US28123","Scott County, Mississippi","28312","*****","*****","null","26209","null","230","null","2103","null","230","null",
"0500000US28125","Sharkey County, Mississippi","4898","153","null","null","4863","null","158","null","35","null","38","null",
"0500000US28127","Simpson County, Mississippi","27425","*****","*****","null","27014","null","226","null","411","null","226","null",
"0500000US28129","Smith County, Mississippi","16344","*****","*****","null","16308","null","26","null","36","null","26","null",
"0500000US28131","Stone County, Mississippi","17941","*****","*****","null","17774","null","84","null","167","null","84","null",
"0500000US28133","Sunflower County, Mississippi","28314","*****","*****","null","28186","null","106","null","128","null","106","null",
"0500000US28135","Tallahatchie County, Mississippi","15124","*****","*****","null","14175","null","201","null","949","null","201","null",
"0500000US28137","Tate County, Mississippi","28557","*****","*****","null","28147","null","179","null","410","null","179","null",
"0500000US28139","Tippah County, Mississippi","22069","*****","*****","null","21623","null","165","null","446","null","165","null",
"0500000US28141","Tishomingo County, Mississippi","19532","*****","*****","null","19155","null","65","null","377","null","65","null",
"0500000US28143","Tunica County, Mississippi","10583","*****","*****","null","10353","null","97","null","230","null","97","null",
"0500000US28145","Union County, Mississippi","27536","*****","*****","null","26639","null","327","null","897","null","327","null",
"0500000US28147","Walthall County, Mississippi","15126","*****","*****","null","14969","null","114","null","157","null","114","null",
"0500000US28149","Warren County, Mississippi","48291","*****","*****","null","47514","null","174","null","777","null","174","null",
"0500000US28151","Washington County, Mississippi","50038","*****","*****","null","49362","null","250","null","676","null","250","null",
"0500000US28153","Wayne County, Mississippi","20611","*****","*****","null","20563","null","50","null","48","null","50","null",
"0500000US28155","Webster County, Mississippi","10077","*****","*****","null","10027","null","27","null","50","null","27","null",
"0500000US28157","Wilkinson County, Mississippi","9481","*****","*****","null","9481","null","17","null","0","null","17","null",
"0500000US28159","Winston County, Mississippi","18882","*****","*****","null","18767","null","80","null","115","null","80","null",
"0500000US28161","Yalobusha County, Mississippi","12433","*****","*****","null","12405","null","26","null","28","null","26","null",
"0500000US28163","Yazoo County, Mississippi","28076","*****","*****","null","26754","null","743","null","1322","null","743","null",
"0500000US29001","Adair County, Missouri","25642","*****","*****","null","24830","null","206","null","812","null","206","null",
"0500000US29003","Andrew County, Missouri","17373","*****","*****","null","17290","null","49","null","83","null","49","null",
"0500000US29005","Atchison County, Missouri","5520","*****","*****","null","5511","null","7","null","9","null","7","null",
"0500000US29007","Audrain County, Missouri","25637","*****","*****","null","25297","null","130","null","340","null","130","null",
"0500000US29009","Barry County, Missouri","35681","*****","*****","null","34021","null","204","null","1660","null","204","null",
"0500000US29011","Barton County, Missouri","12286","*****","*****","null","12017","null","112","null","269","null","112","null",
"0500000US29013","Bates County, Missouri","16780","*****","*****","null","16649","null","47","null","131","null","47","null",
"0500000US29015","Benton County, Missouri","18961","*****","*****","null","18822","null","66","null","139","null","66","null",
"0500000US29017","Bollinger County, Missouri","12394","*****","*****","null","12313","null","47","null","81","null","47","null",
"0500000US29019","Boone County, Missouri","168268","*****","*****","null","158309","null","736","null","9959","null","736","null",
"0500000US29021","Buchanan County, Missouri","89536","*****","*****","null","86378","null","539","null","3158","null","539","null",
"0500000US29023","Butler County, Missouri","42957","*****","*****","null","42560","null","148","null","397","null","148","null",
"0500000US29025","Caldwell County, Missouri","9176","*****","*****","null","9084","null","32","null","92","null","32","null",
"0500000US29027","Callaway County, Missouri","44483","*****","*****","null","43661","null","243","null","822","null","243","null",
"0500000US29029","Camden County, Missouri","43873","*****","*****","null","42830","null","207","null","1043","null","207","null",
"0500000US29031","Cape Girardeau County, Missouri","77031","*****","*****","null","75147","null","228","null","1884","null","228","null",
"0500000US29033","Carroll County, Missouri","9157","*****","*****","null","9109","null","23","null","48","null","23","null",
"0500000US29035","Carter County, Missouri","6283","*****","*****","null","6270","null","19","null","13","null","19","null",
"0500000US29037","Cass County, Missouri","100339","*****","*****","null","98146","null","433","null","2193","null","433","null",
"0500000US29039","Cedar County, Missouri","13912","*****","*****","null","13797","null","93","null","115","null","93","null",
"0500000US29041","Chariton County, Missouri","7727","*****","*****","null","7695","null","14","null","32","null","14","null",
"0500000US29043","Christian County, Missouri","79856","*****","*****","null","78360","null","405","null","1496","null","405","null",
"0500000US29045","Clark County, Missouri","7001","*****","*****","null","6971","null","23","null","30","null","23","null",
"0500000US29047","Clay County, Missouri","227984","*****","*****","null","216978","null","904","null","11006","null","904","null",
"0500000US29049","Clinton County, Missouri","20545","*****","*****","null","20340","null","69","null","205","null","69","null",
"0500000US29051","Cole County, Missouri","76426","*****","*****","null","74125","null","389","null","2301","null","389","null",
"0500000US29053","Cooper County, Missouri","17585","*****","*****","null","17346","null","86","null","239","null","86","null",
"0500000US29055","Crawford County, Missouri","24680","*****","*****","null","24536","null","89","null","144","null","89","null",
"0500000US29057","Dade County, Missouri","7678","*****","*****","null","7608","null","40","null","70","null","40","null",
"0500000US29059","Dallas County, Missouri","16632","*****","*****","null","16529","null","84","null","103","null","84","null",
"0500000US29061","Daviess County, Missouri","8324","*****","*****","null","8235","null","50","null","89","null","50","null",
"0500000US29063","DeKalb County, Missouri","12824","*****","*****","null","12637","null","104","null","187","null","104","null",
"0500000US29065","Dent County, Missouri","15681","*****","*****","null","15503","null","93","null","178","null","93","null",
"0500000US29067","Douglas County, Missouri","13575","*****","*****","null","13513","null","37","null","62","null","37","null",
"0500000US29069","Dunklin County, Missouri","31778","*****","*****","null","30961","null","124","null","817","null","124","null",
"0500000US29071","Franklin County, Missouri","101682","*****","*****","null","100264","null","258","null","1418","null","258","null",
"0500000US29073","Gasconade County, Missouri","15014","*****","*****","null","14921","null","50","null","93","null","50","null",
"0500000US29075","Gentry County, Missouri","6792","*****","*****","null","6735","null","30","null","57","null","30","null",
"0500000US29077","Greene County, Missouri","280657","*****","*****","null","271442","null","772","null","9215","null","772","null",
"0500000US29079","Grundy County, Missouri","10279","*****","*****","null","10181","null","63","null","98","null","63","null",
"0500000US29081","Harrison County, Missouri","8795","*****","*****","null","8637","null","44","null","158","null","44","null",
"0500000US29083","Henry County, Missouri","22134","*****","*****","null","21925","null","114","null","209","null","114","null",
"0500000US29085","Hickory County, Missouri","9420","*****","*****","null","9329","null","47","null","91","null","47","null",
"0500000US29087","Holt County, Missouri","4695","*****","*****","null","4675","null","11","null","20","null","11","null",
"0500000US29089","Howard County, Missouri","10183","*****","*****","null","10031","null","70","null","152","null","70","null",
"0500000US29091","Howell County, Missouri","40469","*****","*****","null","39719","null","177","null","750","null","177","null",
"0500000US29093","Iron County, Missouri","10424","*****","*****","null","10341","null","46","null","83","null","46","null",
"0500000US29095","Jackson County, Missouri","678167","*****","*****","null","639847","null","1673","null","38320","null","1673","null",
"0500000US29097","Jasper County, Missouri","116996","*****","*****","null","112268","null","506","null","4728","null","506","null",
"0500000US29099","Jefferson County, Missouri","220558","*****","*****","null","216935","null","501","null","3623","null","501","null",
"0500000US29101","Johnson County, Missouri","53879","*****","*****","null","52628","null","228","null","1251","null","228","null",
"0500000US29103","Knox County, Missouri","4078","*****","*****","null","4032","null","26","null","46","null","26","null",
"0500000US29105","Laclede County, Missouri","35544","*****","*****","null","35138","null","101","null","406","null","101","null",
"0500000US29107","Lafayette County, Missouri","33069","*****","*****","null","32645","null","147","null","424","null","147","null",
"0500000US29109","Lawrence County, Missouri","38306","*****","*****","null","37407","null","207","null","899","null","207","null",
"0500000US29111","Lewis County, Missouri","10176","*****","*****","null","9996","null","43","null","180","null","43","null",
"0500000US29113","Lincoln County, Missouri","53458","*****","*****","null","52578","null","228","null","880","null","228","null",
"0500000US29115","Linn County, Missouri","12494","*****","*****","null","12437","null","30","null","57","null","30","null",
"0500000US29117","Livingston County, Missouri","15034","*****","*****","null","14903","null","57","null","131","null","57","null",
"0500000US29119","McDonald County, Missouri","22851","*****","*****","null","20764","null","232","null","2087","null","232","null",
"0500000US29121","Macon County, Missouri","15527","*****","*****","null","15441","null","41","null","86","null","41","null",
"0500000US29123","Madison County, Missouri","12353","*****","*****","null","12181","null","99","null","172","null","99","null",
"0500000US29125","Maries County, Missouri","9098","*****","*****","null","9001","null","77","null","97","null","77","null",
"0500000US29127","Marion County, Missouri","28844","*****","*****","null","28398","null","91","null","446","null","91","null",
"0500000US29129","Mercer County, Missouri","3735","*****","*****","null","3698","null","28","null","37","null","28","null",
"0500000US29131","Miller County, Missouri","24905","*****","*****","null","24502","null","140","null","403","null","140","null",
"0500000US29133","Mississippi County, Missouri","14276","*****","*****","null","14213","null","38","null","63","null","38","null",
"0500000US29135","Moniteau County, Missouri","15719","*****","*****","null","15261","null","118","null","458","null","118","null",
"0500000US29137","Monroe County, Missouri","8725","*****","*****","null","8673","null","26","null","52","null","26","null",
"0500000US29139","Montgomery County, Missouri","12054","*****","*****","null","11963","null","44","null","91","null","44","null",
"0500000US29141","Morgan County, Missouri","20314","*****","*****","null","20099","null","91","null","215","null","91","null",
"0500000US29143","New Madrid County, Missouri","18568","*****","*****","null","18435","null","45","null","133","null","45","null",
"0500000US29145","Newton County, Missouri","58683","*****","*****","null","56721","null","230","null","1962","null","230","null",
"0500000US29147","Nodaway County, Missouri","23296","*****","*****","null","22894","null","119","null","402","null","119","null",
"0500000US29149","Oregon County, Missouri","10975","*****","*****","null","10848","null","69","null","127","null","69","null",
"0500000US29151","Osage County, Missouri","13812","*****","*****","null","13767","null","29","null","45","null","29","null",
"0500000US29153","Ozark County, Missouri","9612","*****","*****","null","9573","null","23","null","39","null","23","null",
"0500000US29155","Pemiscot County, Missouri","18010","*****","*****","null","17861","null","60","null","149","null","60","null",
"0500000US29157","Perry County, Missouri","19042","*****","*****","null","18812","null","82","null","230","null","82","null",
"0500000US29159","Pettis County, Missouri","42213","*****","*****","null","39470","null","282","null","2743","null","282","null",
"0500000US29161","Phelps County, Missouri","45091","*****","*****","null","43199","null","278","null","1892","null","278","null",
"0500000US29163","Pike County, Missouri","18573","*****","*****","null","18344","null","75","null","229","null","75","null",
"0500000US29165","Platte County, Missouri","92149","*****","*****","null","86484","null","601","null","5665","null","601","null",
"0500000US29167","Polk County, Missouri","31122","*****","*****","null","30862","null","156","null","260","null","156","null",
"0500000US29169","Pulaski County, Missouri","53343","*****","*****","null","50327","null","487","null","3016","null","487","null",
"0500000US29171","Putnam County, Missouri","4911","*****","*****","null","4857","null","28","null","54","null","28","null",
"0500000US29173","Ralls County, Missouri","10224","*****","*****","null","10171","null","53","null","53","null","53","null",
"0500000US29175","Randolph County, Missouri","25207","*****","*****","null","25079","null","49","null","128","null","49","null",
"0500000US29177","Ray County, Missouri","23166","*****","*****","null","22926","null","104","null","240","null","104","null",
"0500000US29179","Reynolds County, Missouri","6644","*****","*****","null","6628","null","15","null","16","null","15","null",
"0500000US29181","Ripley County, Missouri","14056","*****","*****","null","13968","null","75","null","88","null","75","null",
"0500000US29183","St. Charles County, Missouri","369781","*****","*****","null","355656","null","870","null","14125","null","870","null",
"0500000US29185","St. Clair County, Missouri","9609","*****","*****","null","9515","null","44","null","94","null","44","null",
"0500000US29186","Ste. Genevieve County, Missouri","18017","*****","*****","null","17699","null","178","null","318","null","178","null",
"0500000US29187","St. Francois County, Missouri","65813","*****","*****","null","65331","null","120","null","482","null","120","null",
"0500000US29189","St. Louis County, Missouri","1000423","*****","*****","null","932907","null","1880","null","67516","null","1880","null",
"0500000US29195","Saline County, Missouri","23363","*****","*****","null","22002","null","228","null","1361","null","228","null",
"0500000US29197","Schuyler County, Missouri","4388","*****","*****","null","4326","null","63","null","62","null","63","null",
"0500000US29199","Scotland County, Missouri","4862","*****","*****","null","4850","null","12","null","12","null","12","null",
"0500000US29201","Scott County, Missouri","39137","*****","*****","null","38749","null","115","null","388","null","115","null",
"0500000US29203","Shannon County, Missouri","8360","*****","*****","null","8347","null","14","null","13","null","14","null",
"0500000US29205","Shelby County, Missouri","6218","*****","*****","null","6154","null","46","null","64","null","46","null",
"0500000US29207","Stoddard County, Missouri","29864","*****","*****","null","29739","null","74","null","125","null","74","null",
"0500000US29209","Stone County, Missouri","31593","*****","*****","null","31283","null","94","null","310","null","94","null",
"0500000US29211","Sullivan County, Missouri","6551","*****","*****","null","5986","null","73","null","565","null","73","null",
"0500000US29213","Taney County, Missouri","53086","*****","*****","null","51202","null","505","null","1884","null","505","null",
"0500000US29215","Texas County, Missouri","25796","*****","*****","null","25617","null","73","null","179","null","73","null",
"0500000US29217","Vernon County, Missouri","20984","*****","*****","null","20635","null","271","null","349","null","271","null",
"0500000US29219","Warren County, Missouri","32847","*****","*****","null","32134","null","262","null","713","null","262","null",
"0500000US29221","Washington County, Missouri","25113","*****","*****","null","24990","null","56","null","123","null","56","null",
"0500000US29223","Wayne County, Missouri","13430","*****","*****","null","13366","null","61","null","64","null","61","null",
"0500000US29225","Webster County, Missouri","36461","*****","*****","null","36109","null","133","null","352","null","133","null",
"0500000US29227","Worth County, Missouri","2102","*****","*****","null","2097","null","6","null","5","null","6","null",
"0500000US29229","Wright County, Missouri","18565","*****","*****","null","18367","null","111","null","198","null","111","null",
"0500000US29510","St. Louis city, Missouri","318727","*****","*****","null","297208","null","1220","null","21519","null","1220","null",
"0500000US30001","Beaverhead County, Montana","9294","*****","*****","null","8953","null","158","null","341","null","158","null",
"0500000US30003","Big Horn County, Montana","13079","*****","*****","null","12938","null","54","null","141","null","54","null",
"0500000US30005","Blaine County, Montana","6576","*****","*****","null","6517","null","42","null","59","null","42","null",
"0500000US30007","Broadwater County, Montana","5697","*****","*****","null","5550","null","76","null","147","null","76","null",
"0500000US30009","Carbon County, Montana","10189","*****","*****","null","9974","null","79","null","215","null","79","null",
"0500000US30011","Carter County, Montana","1205","109","null","null","1203","null","110","null","2","null","4","null",
"0500000US30013","Cascade County, Montana","81953","*****","*****","null","80096","null","272","null","1857","null","272","null",
"0500000US30015","Chouteau County, Montana","5859","*****","*****","null","5777","null","52","null","82","null","52","null",
"0500000US30017","Custer County, Montana","11869","*****","*****","null","11650","null","73","null","219","null","73","null",
"0500000US30019","Daniels County, Montana","1813","157","null","null","1776","null","154","null","37","null","17","null",
"0500000US30021","Dawson County, Montana","9219","*****","*****","null","9133","null","66","null","86","null","66","null",
"0500000US30023","Deer Lodge County, Montana","9243","*****","*****","null","9073","null","125","null","170","null","125","null",
"0500000US30025","Fallon County, Montana","3028","133","null","null","2997","null","132","null","31","null","19","null",
"0500000US30027","Fergus County, Montana","11496","*****","*****","null","11237","null","147","null","259","null","147","null",
"0500000US30029","Flathead County, Montana","92373","*****","*****","null","90484","null","347","null","1889","null","347","null",
"0500000US30031","Gallatin County, Montana","93108","*****","*****","null","90397","null","387","null","2711","null","387","null",
"0500000US30033","Garfield County, Montana","1097","103","null","null","1095","null","103","null","2","null","3","null",
"0500000US30035","Glacier County, Montana","13641","*****","*****","null","13306","null","132","null","335","null","132","null",
"0500000US30037","Golden Valley County, Montana","738","117","null","null","734","null","118","null","4","null","5","null",
"0500000US30039","Granite County, Montana","3133","*****","*****","null","3072","null","29","null","61","null","29","null",
"0500000US30041","Hill County, Montana","16434","*****","*****","null","16153","null","108","null","281","null","108","null",
"0500000US30043","Jefferson County, Montana","11465","*****","*****","null","11272","null","96","null","193","null","96","null",
"0500000US30045","Judith Basin County, Montana","2023","*****","*****","null","1997","null","16","null","26","null","16","null",
"0500000US30047","Lake County, Montana","28987","*****","*****","null","28417","null","161","null","570","null","161","null",
"0500000US30049","Lewis and Clark County, Montana","64772","*****","*****","null","63677","null","218","null","1095","null","218","null",
"0500000US30051","Liberty County, Montana","2235","186","null","null","2150","null","175","null","85","null","49","null",
"0500000US30053","Lincoln County, Montana","19455","*****","*****","null","19045","null","105","null","410","null","105","null",
"0500000US30055","McCone County, Montana","1758","124","null","null","1753","null","125","null","5","null","6","null",
"0500000US30057","Madison County, Montana","7723","*****","*****","null","7625","null","42","null","98","null","42","null",
"0500000US30059","Meagher County, Montana","2026","186","null","null","2003","null","186","null","23","null","21","null",
"0500000US30061","Mineral County, Montana","4230","*****","*****","null","4196","null","21","null","34","null","21","null",
"0500000US30063","Missoula County, Montana","111011","*****","*****","null","108108","null","432","null","2903","null","432","null",
"0500000US30065","Musselshell County, Montana","4760","140","null","null","4665","null","149","null","95","null","47","null",
"0500000US30067","Park County, Montana","15642","*****","*****","null","15294","null","86","null","348","null","86","null",
"0500000US30069","Petroleum County, Montana","489","65","null","null","487","null","65","null","2","null","4","null",
"0500000US30071","Phillips County, Montana","4194","*****","*****","null","4155","null","43","null","39","null","43","null",
"0500000US30073","Pondera County, Montana","6211","*****","*****","null","6046","null","84","null","165","null","84","null",
"0500000US30075","Powder River County, Montana","1710","109","null","null","1710","null","109","null","0","null","10","null",
"0500000US30077","Powell County, Montana","7010","*****","*****","null","6982","null","20","null","28","null","20","null",
"0500000US30079","Prairie County, Montana","1282","108","null","null","1257","null","106","null","25","null","16","null",
"0500000US30081","Ravalli County, Montana","40640","*****","*****","null","39809","null","219","null","831","null","219","null",
"0500000US30083","Richland County, Montana","10686","*****","*****","null","10563","null","70","null","123","null","70","null",
"0500000US30085","Roosevelt County, Montana","10861","*****","*****","null","10809","null","26","null","52","null","26","null",
"0500000US30087","Rosebud County, Montana","9335","*****","*****","null","9174","null","86","null","161","null","86","null",
"0500000US30089","Sanders County, Montana","11373","*****","*****","null","11095","null","131","null","278","null","131","null",
"0500000US30091","Sheridan County, Montana","3510","157","null","null","3423","null","148","null","87","null","67","null",
"0500000US30093","Silver Bow County, Montana","34462","*****","*****","null","33843","null","158","null","619","null","158","null",
"0500000US30095","Stillwater County, Montana","9214","*****","*****","null","9086","null","49","null","128","null","49","null",
"0500000US30097","Sweet Grass County, Montana","3622","*****","*****","null","3580","null","25","null","42","null","25","null",
