"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US08065","Lake County, Colorado","7010","312","null","null","5893","null","321","null","1117","null","259","null",
"0500000US08067","La Plata County, Colorado","50820","*****","*****","null","49156","null","316","null","1664","null","316","null",
"0500000US08069","Larimer County, Colorado","296107","*****","*****","null","280107","null","1053","null","16000","null","1053","null",
"0500000US08071","Las Animas County, Colorado","15549","*****","*****","null","14982","null","177","null","567","null","177","null",
"0500000US08073","Lincoln County, Colorado","5462","*****","*****","null","5162","null","85","null","300","null","85","null",
"0500000US08075","Logan County, Colorado","22417","*****","*****","null","21155","null","473","null","1262","null","473","null",
"0500000US08077","Mesa County, Colorado","144766","*****","*****","null","138999","null","622","null","5767","null","622","null",
"0500000US08079","Mineral County, Colorado","723","128","null","null","707","null","127","null","16","null","16","null",
"0500000US08081","Moffat County, Colorado","13586","*****","*****","null","12736","null","169","null","850","null","169","null",
"0500000US08083","Montezuma County, Colorado","25372","*****","*****","null","24880","null","138","null","492","null","138","null",
"0500000US08085","Montrose County, Colorado","40812","*****","*****","null","37496","null","485","null","3316","null","485","null",
"0500000US08087","Morgan County, Colorado","27943","*****","*****","null","24148","null","481","null","3795","null","481","null",
"0500000US08089","Otero County, Colorado","18795","*****","*****","null","18085","null","187","null","710","null","187","null",
"0500000US08091","Ouray County, Colorado","4371","*****","*****","null","4235","null","60","null","136","null","60","null",
"0500000US08093","Park County, Colorado","16259","*****","*****","null","15884","null","151","null","375","null","151","null",
"0500000US08095","Phillips County, Colorado","4391","*****","*****","null","3922","null","88","null","469","null","88","null",
"0500000US08097","Pitkin County, Colorado","16709","*****","*****","null","14829","null","380","null","1880","null","380","null",
"0500000US08099","Prowers County, Colorado","12615","*****","*****","null","11227","null","212","null","1388","null","212","null",
"0500000US08101","Pueblo County, Colorado","157946","*****","*****","null","152288","null","593","null","5658","null","593","null",
"0500000US08103","Rio Blanco County, Colorado","6616","*****","*****","null","6290","null","102","null","326","null","102","null",
"0500000US08105","Rio Grande County, Colorado","11913","*****","*****","null","11199","null","337","null","714","null","337","null",
"0500000US08107","Routt County, Colorado","23201","*****","*****","null","22392","null","220","null","809","null","220","null",
"0500000US08109","Saguache County, Colorado","6165","*****","*****","null","5452","null","137","null","713","null","137","null",
"0500000US08111","San Juan County, Colorado","801","118","null","null","765","null","117","null","36","null","38","null",
"0500000US08113","San Miguel County, Colorado","7383","*****","*****","null","6796","null","146","null","587","null","146","null",
"0500000US08115","Sedgwick County, Colorado","2390","*****","*****","null","2332","null","40","null","58","null","40","null",
"0500000US08117","Summit County, Colorado","27496","*****","*****","null","24030","null","468","null","3466","null","468","null",
"0500000US08119","Teller County, Colorado","23035","*****","*****","null","22533","null","148","null","502","null","148","null",
"0500000US08121","Washington County, Colorado","4709","152","null","null","4520","null","153","null","189","null","94","null",
"0500000US08123","Weld County, Colorado","248441","*****","*****","null","226101","null","1361","null","22340","null","1361","null",
"0500000US08125","Yuma County, Colorado","9960","*****","*****","null","8861","null","150","null","1099","null","150","null",
"0500000US09001","Fairfield County, Connecticut","911196","*****","*****","null","728476","null","3543","null","182720","null","3543","null",
"0500000US09003","Hartford County, Connecticut","890588","*****","*****","null","762522","null","3157","null","128066","null","3157","null",
"0500000US09005","Litchfield County, Connecticut","189719","*****","*****","null","177746","null","800","null","11973","null","800","null",
"0500000US09007","Middlesex County, Connecticut","165274","*****","*****","null","152763","null","839","null","12511","null","839","null",
"0500000US09009","New Haven County, Connecticut","858759","*****","*****","null","758808","null","2925","null","99951","null","2925","null",
"0500000US09011","New London County, Connecticut","272891","*****","*****","null","249587","null","1184","null","23304","null","1184","null",
"0500000US09013","Tolland County, Connecticut","151774","*****","*****","null","141629","null","826","null","10145","null","826","null",
"0500000US09015","Windham County, Connecticut","117971","*****","*****","null","112502","null","709","null","5469","null","709","null",
"0500000US10001","Kent County, Delaware","159936","*****","*****","null","152033","null","814","null","7903","null","814","null",
"0500000US10003","New Castle County, Delaware","536478","*****","*****","null","483437","null","1819","null","53041","null","1819","null",
"0500000US10005","Sussex County, Delaware","194442","*****","*****","null","181253","null","878","null","13189","null","878","null",
"0500000US11001","District of Columbia, District of Columbia","593955","*****","*****","null","515048","null","2363","null","78907","null","2363","null",
"0500000US12001","Alachua County, Florida","246203","*****","*****","null","219972","null","1202","null","26231","null","1202","null",
"0500000US12003","Baker County, Florida","26863","*****","*****","null","26601","null","94","null","262","null","94","null",
"0500000US12005","Bay County, Florida","167645","*****","*****","null","158845","null","756","null","8800","null","756","null",
"0500000US12007","Bradford County, Florida","28701","*****","*****","null","28009","null","220","null","692","null","220","null",
"0500000US12009","Brevard County, Florida","542320","*****","*****","null","495602","null","1764","null","46718","null","1764","null",
"0500000US12011","Broward County, Florida","1742012","*****","*****","null","1199271","null","6206","null","542741","null","6206","null",
"0500000US12013","Calhoun County, Florida","14530","*****","*****","null","13975","null","166","null","555","null","166","null",
"0500000US12015","Charlotte County, Florida","160095","*****","*****","null","145141","null","1013","null","14954","null","1013","null",
"0500000US12017","Citrus County, Florida","141157","*****","*****","null","133986","null","662","null","7171","null","662","null",
"0500000US12019","Clay County, Florida","188890","*****","*****","null","177539","null","899","null","11351","null","899","null",
"0500000US12021","Collier County, Florida","320087","*****","*****","null","245471","null","2128","null","74616","null","2128","null",
"0500000US12023","Columbia County, Florida","67287","*****","*****","null","64838","null","526","null","2449","null","526","null",
"0500000US12027","DeSoto County, Florida","34669","*****","*****","null","27971","null","598","null","6698","null","598","null",
"0500000US12029","Dixie County, Florida","16317","*****","*****","null","15842","null","226","null","475","null","226","null",
"0500000US12031","Duval County, Florida","860479","*****","*****","null","781885","null","2613","null","78594","null","2613","null",
"0500000US12033","Escambia County, Florida","297668","*****","*****","null","280080","null","1002","null","17588","null","1002","null",
"0500000US12035","Flagler County, Florida","94431","*****","*****","null","82003","null","1086","null","12428","null","1086","null",
